error_type,layer,median_auc_s0,median_auc_s16,median_delta,method_group,metric_name,object_type,paired_n,region,statistic,tasks_improved,tasks_regressed,ties
stored_norm_error,31,0.6890628537795502,0.2273514276959607,-0.46543475191122197,kivi,relative_L2,k_stored,12,pending_history,mean,12,0,0
stored_norm_error,31,0.6413570735385292,0.2102844922701479,-0.4471406741431565,kivi,relative_L2,k_stored,12,pending_history,p50,12,0,0
stored_norm_error,31,0.9642351030430292,0.33805725788697605,-0.6352568041387714,kivi,relative_L2,k_stored,12,pending_history,p90,12,0,0
stored_norm_error,31,1.1196751784591465,0.4140527526804362,-0.7012113300355853,kivi,relative_L2,k_stored,12,pending_history,p95,12,0,0
stored_norm_error,31,1.5864691100904036,0.7615812688536269,-0.8184607251640399,kivi,relative_L2,k_stored,12,pending_history,p99,12,0,0
stored_norm_error,31,0.8802405264868867,0.357043639436597,-0.4990870073379483,kivi,relative_norm_error,k_stored,12,pending_history,max,12,0,0
stored_norm_error,31,0.1096320266269355,0.03221156575598736,-0.07710364693820937,kivi,relative_norm_error,k_stored,12,pending_history,mean,12,0,0
stored_norm_error,31,0.08143384424511169,0.024007835841075575,-0.05954569554523914,kivi,relative_norm_error,k_stored,12,pending_history,p50,12,0,0
stored_norm_error,31,0.22803852431461571,0.07031506879284283,-0.160460548253468,kivi,relative_norm_error,k_stored,12,pending_history,p90,12,0,0
stored_norm_error,31,0.29970112725859505,0.08929484106047307,-0.21238862451828014,kivi,relative_norm_error,k_stored,12,pending_history,p95,12,0,0
stored_norm_error,31,0.506780988231039,0.16739161814897613,-0.3128534785340882,kivi,relative_norm_error,k_stored,12,pending_history,p99,12,0,0
stored_norm_error,31,0.7742841934377793,0.2522984974057181,-0.48278515692800283,kivi,signed_norm_drift,k_stored,12,pending_history,max,12,0,0
stored_norm_error,31,0.029305223285043706,0.004755634846132358,-0.02365547865067663,kivi,signed_norm_drift,k_stored,12,pending_history,mean,9,3,0
stored_norm_error,31,0.030952134714652857,0.005621694375065545,-0.025382020221059065,kivi,signed_norm_drift,k_stored,12,pending_history,p50,9,3,0
stored_norm_error,31,0.18041016133865928,0.05130353391250536,-0.13085064451734074,kivi,signed_norm_drift,k_stored,12,pending_history,p90,12,0,0
stored_norm_error,31,0.24320634589166726,0.06675749092100886,-0.16864771376385757,kivi,signed_norm_drift,k_stored,12,pending_history,p95,12,0,0
stored_norm_error,31,0.46455608834643436,0.12680859267944442,-0.2887693053511601,kivi,signed_norm_drift,k_stored,12,pending_history,p99,12,0,0
stored_norm_error,31,0.8085020094149513,0.39100260978739243,-0.39990533218951896,kivi,abs_log_norm_ratio,k_stored,12,recent,max,12,0,0
stored_norm_error,31,0.1053207057191896,0.03309250267752849,-0.0731035226992314,kivi,abs_log_norm_ratio,k_stored,12,recent,mean,12,0,0
stored_norm_error,31,0.07929711859469535,0.0237824367459325,-0.05672259289713111,kivi,abs_log_norm_ratio,k_stored,12,recent,p50,12,0,0
stored_norm_error,31,0.22549882311141117,0.06988284960971214,-0.1552693175690365,kivi,abs_log_norm_ratio,k_stored,12,recent,p90,12,0,0
stored_norm_error,31,0.2907342688216884,0.09152719059966327,-0.1951020801832782,kivi,abs_log_norm_ratio,k_stored,12,recent,p95,12,0,0
stored_norm_error,31,0.48431339058501166,0.17600350856067948,-0.2972113155393162,kivi,abs_log_norm_ratio,k_stored,12,recent,p99,12,0,0
stored_norm_error,31,0.5010834634304047,0.21129077672958374,-0.3208448141813278,kivi,direction_error,k_stored,12,recent,max,12,0,0
stored_norm_error,31,0.06059624439512845,0.009236582001904026,-0.05141363982693292,kivi,direction_error,k_stored,12,recent,mean,12,0,0
stored_norm_error,31,0.04834834486246109,0.005842618644237518,-0.04241419583559036,kivi,direction_error,k_stored,12,recent,p50,12,0,0
stored_norm_error,31,0.11141667217016224,0.0161712720990181,-0.09507032185792927,kivi,direction_error,k_stored,12,recent,p90,12,0,0
stored_norm_error,31,0.15059326663613312,0.024861767888069108,-0.12373449876904485,kivi,direction_error,k_stored,12,recent,p95,12,0,0
stored_norm_error,31,0.2734407618641852,0.06763837128877634,-0.2068009677529334,kivi,direction_error,k_stored,12,recent,p99,12,0,0
stored_norm_error,31,0.7960605323314667,0.38887155055999756,-0.3958279490470886,kivi,norm_ratio,k_stored,12,recent,max,12,0,0
stored_norm_error,31,0.016989085081149824,0.004026700145914219,-0.01329990012163762,kivi,norm_ratio,k_stored,12,recent,mean,10,2,0
stored_norm_error,31,0.017989382147789,0.003824286162853241,-0.018947213888168335,kivi,norm_ratio,k_stored,12,recent,p50,10,2,0
stored_norm_error,31,0.1760074138641355,0.052277487516403154,-0.12476702034473419,kivi,norm_ratio,k_stored,12,recent,p90,12,0,0
stored_norm_error,31,0.23359406888484924,0.0709877982735635,-0.163820780813694,kivi,norm_ratio,k_stored,12,recent,p95,12,0,0
stored_norm_error,31,0.4172536927461628,0.14722516506910327,-0.27961223155260123,kivi,norm_ratio,k_stored,12,recent,p99,12,0,0
stored_norm_error,31,2.1331925624399446,1.258945323905209,-0.8534972417983226,kivi,relative_L2,k_stored,12,recent,max,12,0,0
stored_norm_error,31,0.6781284030434094,0.2340661255297718,-0.4386497810317991,kivi,relative_L2,k_stored,12,recent,mean,12,0,0
stored_norm_error,31,0.6248164503704174,0.21375103512400528,-0.41640996384376194,kivi,relative_L2,k_stored,12,recent,p50,12,0,0
stored_norm_error,31,0.9755216207442573,0.35678789497469554,-0.6153735971252898,kivi,relative_L2,k_stored,12,recent,p90,12,0,0
stored_norm_error,31,1.1748557911807431,0.4477839727856915,-0.6841272008081432,kivi,relative_L2,k_stored,12,recent,p95,12,0,0
stored_norm_error,31,1.596088275243237,0.713779562870622,-0.7687570006109308,kivi,relative_L2,k_stored,12,recent,p99,12,0,0
stored_norm_error,31,0.8570015525328927,0.4089879778184695,-0.38872795732459053,kivi,relative_norm_error,k_stored,12,recent,max,12,0,0
stored_norm_error,31,0.10608414161092453,0.03323676524992543,-0.07374250533684662,kivi,relative_norm_error,k_stored,12,recent,mean,12,0,0
stored_norm_error,31,0.07930298728297203,0.023813414030882996,-0.05687270828639157,kivi,relative_norm_error,k_stored,12,recent,p50,12,0,0
stored_norm_error,31,0.22709461258273228,0.06974808560771635,-0.15653183687682032,kivi,relative_norm_error,k_stored,12,recent,p90,12,0,0
stored_norm_error,31,0.2921264096024968,0.0914849169639637,-0.19722666599627675,kivi,relative_norm_error,k_stored,12,recent,p95,12,0,0
stored_norm_error,31,0.49158187855980906,0.17740901009354257,-0.3032184646491076,kivi,relative_norm_error,k_stored,12,recent,p99,12,0,0
stored_norm_error,31,0.79606048988353,0.3888716517249122,-0.395827835687669,kivi,signed_norm_drift,k_stored,12,recent,max,12,0,0
stored_norm_error,31,0.016989085512416187,0.004026701170969845,-0.013299901179249458,kivi,signed_norm_drift,k_stored,12,recent,mean,10,2,0
stored_norm_error,31,0.017989307681832045,0.003824324684856606,-0.018947196478620754,kivi,signed_norm_drift,k_stored,12,recent,p50,10,2,0
stored_norm_error,31,0.17600750241290375,0.05227751478050779,-0.12476697758247615,kivi,signed_norm_drift,k_stored,12,recent,p90,12,0,0
stored_norm_error,31,0.23359403234826448,0.07098778246836443,-0.16382068933526173,kivi,signed_norm_drift,k_stored,12,recent,p95,12,0,0
stored_norm_error,31,0.4172535411040733,0.14722520925490235,-0.2796121462110021,kivi,signed_norm_drift,k_stored,12,recent,p99,12,0,0
source_state_norm_drift,31,0.9403216462233104,0.5590005075209774,-0.35423569194972515,kivi,abs_log_norm_ratio,q_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.07714094691422621,0.02141802780038079,-0.05616880043233323,kivi,abs_log_norm_ratio,q_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.05830296553722292,0.012780499708242132,-0.04401862827944569,kivi,abs_log_norm_ratio,q_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.17712045518273956,0.051728260330855855,-0.12690593172592343,kivi,abs_log_norm_ratio,q_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.21351377732025867,0.06805763583870428,-0.14718680503792708,kivi,abs_log_norm_ratio,q_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.31309755168127595,0.12113598744006586,-0.1954400544142116,kivi,abs_log_norm_ratio,q_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,0.6976715475320816,0.36982473731040955,-0.3302479684352875,kivi,direction_error,q_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.0371177903230793,0.00538852709400957,-0.03167509785740351,kivi,direction_error,q_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.029196567833423615,0.00285397469997406,-0.026702776551246643,kivi,direction_error,q_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.07671719938516619,0.012149393558502197,-0.06367818415164947,kivi,direction_error,q_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.10095940828323365,0.018074441701173775,-0.08450761437416077,kivi,direction_error,q_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.19059798732399955,0.044751511365175425,-0.14805833250284212,kivi,direction_error,q_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,0.7873207628726959,0.4652804434299469,-0.279209703207016,kivi,norm_ratio,q_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.05377674339227803,0.012370998673074923,-0.04231912623493794,kivi,norm_ratio,q_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.03474005311727524,0.006867349147796631,-0.027602016925811768,kivi,norm_ratio,q_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.17513709068298333,0.04848316609859454,-0.1280161708593368,kivi,norm_ratio,q_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.21070718914270403,0.06339934617280962,-0.14850751459598555,kivi,norm_ratio,q_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.2934401148557661,0.1080068936944007,-0.19087280631065368,kivi,norm_ratio,q_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,2.3656347333453596,1.6774711800972,-0.6476370394229889,kivi,relative_L2,q_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.4525481893401587,0.155166920365099,-0.30549241756662004,kivi,relative_L2,q_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.4895264269216568,0.14607210851681884,-0.34913537185639143,kivi,relative_L2,q_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.7964078895602144,0.3111460250744131,-0.4842332858243026,kivi,relative_L2,q_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.9125201618211578,0.37733513642015165,-0.5444919280562315,kivi,relative_L2,q_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,1.242720875990053,0.5950997041887602,-0.6622244487068385,kivi,relative_L2,q_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,0.8741360440617427,0.5223629553511273,-0.31170529685914516,kivi,relative_norm_error,q_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.07827858915985798,0.021498415091174224,-0.05710303590427155,kivi,relative_norm_error,q_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.058596245457920304,0.012796537766917027,-0.04428209861180221,kivi,relative_norm_error,q_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.1807251121666923,0.0520069876452908,-0.13021429394430017,kivi,relative_norm_error,q_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.2186079825496563,0.06849073270168445,-0.1517946211213711,kivi,relative_norm_error,q_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.31853564979857807,0.12222296267224005,-0.20012004436401193,kivi,relative_norm_error,q_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,0.7873206175427185,0.46528036464587785,-0.27920963161159307,kivi,signed_norm_drift,q_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.053776743195423964,0.012370998933964896,-0.04231912483396382,kivi,signed_norm_drift,q_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.03474007507612242,0.006867356859546092,-0.02760203530453964,kivi,signed_norm_drift,q_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.17513697324066016,0.04848313400725603,-0.12801617267032267,kivi,signed_norm_drift,q_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.21070703983896233,0.06339929118075815,-0.14850748202952674,kivi,signed_norm_drift,q_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.2934400519732297,0.1080068669208412,-0.19087280006206134,kivi,signed_norm_drift,q_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,1.7231984276440926,1.1042946417292114,-0.7713595815002918,kivi,abs_log_norm_ratio,v_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.13141005827479424,0.043850086329037766,-0.0877109804162311,kivi,abs_log_norm_ratio,v_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.07905776586994762,0.022157024119223934,-0.05865515406912891,kivi,abs_log_norm_ratio,v_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.32762361630520903,0.11177897239103915,-0.2150656745565357,kivi,abs_log_norm_ratio,v_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.42933380318281694,0.15308589083506371,-0.2796199003510992,kivi,abs_log_norm_ratio,v_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.6803222890842879,0.27088416799582815,-0.4120131078915424,kivi,abs_log_norm_ratio,v_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,3.0928456634283066,2.0237060487270355,-1.0308005958795547,kivi,direction_error,v_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.2568236409307737,0.041641392982418965,-0.21561946426260178,kivi,direction_error,v_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.19425999373197556,0.01992443948984146,-0.1774454191327095,kivi,direction_error,v_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.5336951032280923,0.09491534680128097,-0.4429946258664132,kivi,direction_error,v_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.7319636695086954,0.13961854502558707,-0.596354915946722,kivi,direction_error,v_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,1.4465132309496425,0.4045160242915175,-1.0035006611049169,kivi,direction_error,v_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,1.8471688330173492,0.9826947450637817,-0.9350840747356415,kivi,norm_ratio,v_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.023991776225268324,-0.0007428919754863816,-0.0243521251316611,kivi,norm_ratio,v_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.0005766004323959351,-0.00014103204011917114,-0.0009279847145080566,kivi,norm_ratio,v_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.26626022458076476,0.07389664649963384,-0.187652012705803,kivi,norm_ratio,v_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.3778776973485946,0.11330993920564647,-0.26062652766704547,kivi,norm_ratio,v_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.6677579590678213,0.22473085433244727,-0.4392422318458556,kivi,norm_ratio,v_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,5.223722210386768,4.0075565308798105,-1.2371718590147793,kivi,relative_L2,v_source,12,all_tokens,max,11,1,0
source_state_norm_drift,31,1.1739154169136974,0.4169431894285247,-0.7599196861164981,kivi,relative_L2,v_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,1.2356400924327318,0.3774904398305807,-0.8827145916293375,kivi,relative_L2,v_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,2.0944598767382563,0.8612101115635596,-1.2282111548236574,kivi,relative_L2,v_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,2.457361976272659,1.0488518178375668,-1.3854200763395053,kivi,relative_L2,v_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,3.4286001790931895,1.7586411164386675,-1.6454867174197008,kivi,relative_L2,v_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,1.8456869743822608,1.1014864398457576,-0.8883707989007235,kivi,relative_norm_error,v_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.13257933588241105,0.043821552963897975,-0.08887574524514175,kivi,relative_norm_error,v_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.07906510870452621,0.022151687609948567,-0.05866430430614855,kivi,relative_norm_error,v_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.32991655355290284,0.11154186776984719,-0.21748842556262388,kivi,relative_norm_error,v_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.43504740202624814,0.15329476058177535,-0.2839301186439115,kivi,relative_norm_error,v_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.6994603493523022,0.2708067683961416,-0.43212675331887984,kivi,relative_norm_error,v_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,31,1.8471689177094959,0.9826947386318352,-0.9350839983671904,kivi,signed_norm_drift,v_source,12,all_tokens,max,12,0,0
source_state_norm_drift,31,0.02399177698247601,-0.0007428923820266872,-0.02435212181263892,kivi,signed_norm_drift,v_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,31,0.0005766048315614114,-0.00014098746873969503,-0.0009278887775963085,kivi,signed_norm_drift,v_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,31,0.2662602102063829,0.07389655718216093,-0.1876519407509477,kivi,signed_norm_drift,v_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,31,0.37787789340327427,0.11330981778919519,-0.26062656913127275,kivi,signed_norm_drift,v_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,31,0.6677579063136362,0.22473079266535922,-0.4392421814744012,kivi,signed_norm_drift,v_source,12,all_tokens,p99,12,0,0
representation_norm_error,31,0.001375824213027954,-0.0014522373676300049,-0.002828061580657959,kivi,abs_log_norm_ratio,v_stored,1,packed_history,max,1,0,0
representation_norm_error,31,-0.006247779464154446,-0.0010455073395903014,0.0052022721245641446,kivi,abs_log_norm_ratio,v_stored,1,packed_history,mean,0,1,0
representation_norm_error,31,-0.005319029092788696,-0.0012034103274345398,0.0041156187653541565,kivi,abs_log_norm_ratio,v_stored,1,packed_history,p50,0,1,0
representation_norm_error,31,-0.011022850126028036,-0.006190672516822884,0.004832177609205152,kivi,abs_log_norm_ratio,v_stored,1,packed_history,p90,0,1,0
representation_norm_error,31,-0.0013897750526664227,-0.0004703246057034538,0.0009194504469629688,kivi,abs_log_norm_ratio,v_stored,1,packed_history,p95,0,1,0
representation_norm_error,31,-0.022278888523578427,-0.005536750704049936,0.01674213781952849,kivi,abs_log_norm_ratio,v_stored,1,packed_history,p99,0,1,0
representation_norm_error,31,0.0008575320243835449,-0.06053483486175537,-0.061392366886138916,kivi,direction_error,v_stored,1,packed_history,max,1,0,0
representation_norm_error,31,-5.685019459633622e-05,-0.0003426612483963254,-0.00028581105379998917,kivi,direction_error,v_stored,1,packed_history,mean,1,0,0
representation_norm_error,31,0.0008056461811065674,0.00018252432346343994,-0.0006231218576431274,kivi,direction_error,v_stored,1,packed_history,p50,1,0,0
representation_norm_error,31,0.0006107002496718722,-0.00029021799564371564,-0.0009009182453155878,kivi,direction_error,v_stored,1,packed_history,p90,1,0,0
representation_norm_error,31,-0.0018189027905464172,-0.0018276348710059703,-8.732080459553093e-06,kivi,direction_error,v_stored,1,packed_history,p95,1,0,0
representation_norm_error,31,-0.00221325963735583,-0.00342159420251828,-0.00120833456516245,kivi,direction_error,v_stored,1,packed_history,p99,1,0,0
representation_norm_error,31,0.002980947494506836,-0.0023276805877685547,-0.005308628082275391,kivi,norm_ratio,v_stored,1,packed_history,max,1,0,0
representation_norm_error,31,-0.0073511786404196755,-0.0014061661049709073,0.005945012535448768,kivi,norm_ratio,v_stored,1,packed_history,mean,0,1,0
representation_norm_error,31,-0.006072402000427246,-0.0013742446899414062,0.00469815731048584,kivi,norm_ratio,v_stored,1,packed_history,p50,0,1,0
representation_norm_error,31,-0.013465440273285001,-0.007562154531479348,0.005903285741805653,kivi,norm_ratio,v_stored,1,packed_history,p90,0,1,0
representation_norm_error,31,-0.0017567336559294322,-0.0006016910076142024,0.0011550426483152298,kivi,norm_ratio,v_stored,1,packed_history,p95,0,1,0
representation_norm_error,31,-0.03022447884082813,-0.0075013273954390725,0.022723151445389056,kivi,norm_ratio,v_stored,1,packed_history,p99,0,1,0
representation_norm_error,31,0.003711700439453125,-0.00019252300262451172,-0.0039042234420776367,kivi,relative_L2,v_stored,1,packed_history,max,1,0,0
representation_norm_error,31,-0.003706653757035383,-0.001333618074113474,0.002373035682921909,kivi,relative_L2,v_stored,1,packed_history,mean,0,1,0
representation_norm_error,31,-0.0036343783140182495,-0.001809239387512207,0.0018251389265060425,kivi,relative_L2,v_stored,1,packed_history,p50,0,1,0
representation_norm_error,31,0.005836221575736766,0.001578667759895347,-0.0042575538158414195,kivi,relative_L2,v_stored,1,packed_history,p90,1,0,0
representation_norm_error,31,-0.003162243962287592,0.0002985358238219993,0.0034607797861095912,kivi,relative_L2,v_stored,1,packed_history,p95,0,1,0
representation_norm_error,31,-0.006610537469386779,-0.006208264529705243,0.0004022729396815361,kivi,relative_L2,v_stored,1,packed_history,p99,0,1,0
representation_norm_error,31,0.002981126308441162,-0.0023275017738342285,-0.005308628082275391,kivi,relative_norm_error,v_stored,1,packed_history,max,1,0,0
representation_norm_error,31,-0.0072586795918349045,-0.0012179354165134937,0.006040744175321411,kivi,relative_norm_error,v_stored,1,packed_history,mean,0,1,0
representation_norm_error,31,-0.006072234362363815,-0.0013742893934249878,0.0046979449689388275,kivi,relative_norm_error,v_stored,1,packed_history,p50,0,1,0
representation_norm_error,31,-0.01346556097269054,-0.007562063634395655,0.005903497338294886,kivi,relative_norm_error,v_stored,1,packed_history,p90,0,1,0
representation_norm_error,31,-0.0017567440867421458,-0.0006016783416271654,0.0011550657451149804,kivi,relative_norm_error,v_stored,1,packed_history,p95,0,1,0
representation_norm_error,31,-0.030224611908197252,-0.007501380294561127,0.022723231613636125,kivi,relative_norm_error,v_stored,1,packed_history,p99,0,1,0
representation_norm_error,31,0.002981126308441162,-0.0023275017738342285,-0.005308628082275391,kivi,signed_norm_drift,v_stored,1,packed_history,max,1,0,0
representation_norm_error,31,-0.007351173572530345,-0.001406163534330207,0.005945010038200138,kivi,signed_norm_drift,v_stored,1,packed_history,mean,0,1,0
representation_norm_error,31,-0.006072234362363815,-0.0013742893934249878,0.0046979449689388275,kivi,signed_norm_drift,v_stored,1,packed_history,p50,0,1,0
representation_norm_error,31,-0.01346556097269054,-0.007562063634395655,0.005903497338294886,kivi,signed_norm_drift,v_stored,1,packed_history,p90,0,1,0
representation_norm_error,31,-0.0017567440867421458,-0.0006016783416271654,0.0011550657451149804,kivi,signed_norm_drift,v_stored,1,packed_history,p95,0,1,0
representation_norm_error,31,-0.030224611908197252,-0.007501380294561127,0.022723231613636125,kivi,signed_norm_drift,v_stored,1,packed_history,p99,0,1,0
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,pending_history,max,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,31,0.0,-2.9802322387695312e-08,-4.470348358154297e-08,kivi,direction_error,v_stored,12,pending_history,max,7,4,1
representation_norm_error,31,1.0606729322009612e-09,1.058321107517587e-09,-1.0856647029849354e-09,kivi,direction_error,v_stored,12,pending_history,mean,7,5,0
representation_norm_error,31,0.0,0.0,0.0,kivi,direction_error,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,direction_error,v_stored,12,pending_history,p90,4,2,6
representation_norm_error,31,0.0,0.0,0.0,kivi,direction_error,v_stored,12,pending_history,p95,0,1,11
representation_norm_error,31,5.096197128296007e-08,-3.874301910400255e-09,-4.6491622924804755e-08,kivi,direction_error,v_stored,12,pending_history,p99,8,2,2
representation_norm_error,31,0.0,0.0,0.0,kivi,norm_ratio,v_stored,12,pending_history,max,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,norm_ratio,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,norm_ratio,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,norm_ratio,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,norm_ratio,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,norm_ratio,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_L2,v_stored,12,pending_history,max,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_L2,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_L2,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_L2,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_L2,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_L2,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_norm_error,v_stored,12,pending_history,max,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_norm_error,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_norm_error,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_norm_error,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_norm_error,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,relative_norm_error,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,signed_norm_drift,v_stored,12,pending_history,max,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,signed_norm_drift,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,signed_norm_drift,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,signed_norm_drift,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,signed_norm_drift,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,signed_norm_drift,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,recent,max,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,recent,mean,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,recent,p50,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,recent,p90,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,recent,p95,0,0,12
representation_norm_error,31,0.0,0.0,0.0,kivi,abs_log_norm_ratio,v_stored,12,recent,p99,0,0,12
