dataset,task,sample_id,problem_id,sample_index,fp16_score,kivi_score,patternkv_score,pattern_minus_kivi,pattern_minus_fp16,fp16_correct,kivi_correct,patternkv_correct,input_tokens,fp16_output_tokens,kivi_output_tokens,patternkv_output_tokens,fp16_stop_reason,kivi_stop_reason,patternkv_stop_reason,fp16_hit_max,kivi_hit_max,patternkv_hit_max,quantized_tokens,fp16_residual_tokens,dynamic_pattern_count_k,dynamic_pattern_count_v,assignment_bytes,mask_bytes,centroid_bytes,config_hash,git_commit,error
gsm8k,gsm8k,,1134,,0.0,0.0,0.0,0.0,0.0,False,False,False,88,187,208,180,eos,eos,eos,False,False,False,140,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1135,,1.0,1.0,1.0,0.0,0.0,True,True,True,85,188,204,207,eos,eos,eos,False,False,False,164,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1136,,0.0,1.0,0.0,-1.0,0.0,False,True,False,89,238,264,256,eos,eos,eos,False,False,False,217,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1137,,0.0,0.0,1.0,1.0,1.0,False,False,True,125,548,321,368,eos,eos,eos,False,False,False,365,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1138,,1.0,1.0,1.0,0.0,0.0,True,True,True,103,277,310,261,eos,eos,eos,False,False,False,236,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1139,,1.0,1.0,1.0,0.0,0.0,True,True,True,108,249,276,270,eos,eos,eos,False,False,False,250,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1140,,0.0,0.0,0.0,0.0,0.0,False,False,False,90,329,240,204,eos,eos,eos,False,False,False,166,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1141,,0.0,0.0,0.0,0.0,0.0,False,False,False,82,249,287,246,eos,eos,eos,False,False,False,200,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1142,,1.0,1.0,1.0,0.0,0.0,True,True,True,108,148,154,156,eos,eos,eos,False,False,False,136,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1143,,1.0,0.0,0.0,0.0,-1.0,True,False,False,73,197,224,230,eos,eos,eos,False,False,False,175,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1144,,1.0,1.0,1.0,0.0,0.0,True,True,True,93,288,224,234,eos,eos,eos,False,False,False,199,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1145,,0.0,1.0,0.0,-1.0,0.0,False,True,False,114,321,331,394,eos,eos,eos,False,False,False,380,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1146,,1.0,1.0,1.0,0.0,0.0,True,True,True,101,264,250,215,eos,eos,eos,False,False,False,188,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1147,,0.0,0.0,0.0,0.0,0.0,False,False,False,137,329,317,297,eos,eos,eos,False,False,False,306,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1148,,1.0,1.0,1.0,0.0,0.0,True,True,True,74,152,137,155,eos,eos,eos,False,False,False,101,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1149,,1.0,1.0,1.0,0.0,0.0,True,True,True,75,145,174,172,eos,eos,eos,False,False,False,119,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1150,,1.0,1.0,1.0,0.0,0.0,True,True,True,74,127,132,133,eos,eos,eos,False,False,False,79,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1151,,1.0,1.0,1.0,0.0,0.0,True,True,True,75,175,177,177,eos,eos,eos,False,False,False,124,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1152,,1.0,1.0,1.0,0.0,0.0,True,True,True,85,179,175,205,eos,eos,eos,False,False,False,162,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1153,,1.0,1.0,1.0,0.0,0.0,True,True,True,111,181,353,268,eos,eos,eos,False,False,False,251,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1154,,1.0,1.0,1.0,0.0,0.0,True,True,True,76,235,215,227,eos,eos,eos,False,False,False,175,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1155,,1.0,1.0,1.0,0.0,0.0,True,True,True,78,174,193,162,eos,eos,eos,False,False,False,112,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1156,,1.0,1.0,1.0,0.0,0.0,True,True,True,106,197,200,173,eos,eos,eos,False,False,False,151,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1157,,1.0,1.0,1.0,0.0,0.0,True,True,True,100,132,170,139,eos,eos,eos,False,False,False,111,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1158,,0.0,0.0,0.0,0.0,0.0,False,False,False,112,371,256,326,eos,eos,eos,False,False,False,310,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1159,,1.0,0.0,1.0,1.0,0.0,True,False,True,106,265,2048,263,eos,length,eos,False,True,False,241,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1160,,1.0,0.0,1.0,1.0,0.0,True,False,True,90,184,2048,181,eos,length,eos,False,True,False,143,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1161,,1.0,0.0,1.0,1.0,0.0,True,False,True,111,305,278,321,eos,eos,eos,False,False,False,304,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1162,,1.0,1.0,1.0,0.0,0.0,True,True,True,68,93,105,93,eos,eos,eos,False,False,False,33,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1163,,0.0,0.0,0.0,0.0,0.0,False,False,False,78,143,138,141,eos,eos,eos,False,False,False,91,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1164,,1.0,1.0,1.0,0.0,0.0,True,True,True,102,253,249,241,eos,eos,eos,False,False,False,215,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1165,,1.0,0.0,1.0,1.0,0.0,True,False,True,111,257,2048,285,eos,length,eos,False,True,False,268,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1166,,1.0,0.0,0.0,0.0,-1.0,True,False,False,154,398,2048,2048,eos,length,length,False,True,True,2074,128,16,16,8912896,557056,6291456,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1167,,1.0,1.0,1.0,0.0,0.0,True,True,True,67,128,129,138,eos,eos,eos,False,False,False,77,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1168,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,96,235,259,223,eos,eos,eos,False,False,False,191,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1169,,1.0,0.0,0.0,0.0,-1.0,True,False,False,96,281,377,2048,eos,eos,length,False,False,True,2016,128,16,16,8388608,524288,6291456,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1170,,1.0,0.0,1.0,1.0,0.0,True,False,True,109,238,2048,305,eos,length,eos,False,True,False,286,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1171,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,103,233,262,269,eos,eos,eos,False,False,False,244,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1172,,1.0,1.0,1.0,0.0,0.0,True,True,True,123,228,223,233,eos,eos,eos,False,False,False,228,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1173,,0.0,0.0,0.0,0.0,0.0,False,False,False,97,307,2048,331,eos,length,eos,False,True,False,300,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1174,,0.0,0.0,0.0,0.0,0.0,False,False,False,116,562,299,224,eos,eos,eos,False,False,False,212,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1175,,1.0,1.0,1.0,0.0,0.0,True,True,True,119,284,277,299,eos,eos,eos,False,False,False,290,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1176,,0.0,0.0,0.0,0.0,0.0,False,False,False,188,332,345,318,eos,eos,eos,False,False,False,378,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1177,,1.0,1.0,1.0,0.0,0.0,True,True,True,83,256,183,215,eos,eos,eos,False,False,False,170,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1178,,1.0,1.0,1.0,0.0,0.0,True,True,True,70,137,157,141,eos,eos,eos,False,False,False,83,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1179,,1.0,1.0,1.0,0.0,0.0,True,True,True,76,237,190,156,eos,eos,eos,False,False,False,104,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1180,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,124,254,226,2048,eos,eos,length,False,False,True,2044,128,16,16,8388608,524288,6291456,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1181,,1.0,0.0,1.0,1.0,0.0,True,False,True,82,274,2048,303,eos,length,eos,False,True,False,257,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1182,,0.0,0.0,0.0,0.0,0.0,False,False,False,77,140,161,139,eos,eos,eos,False,False,False,88,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1183,,1.0,0.0,0.0,0.0,-1.0,True,False,False,157,166,179,262,eos,eos,eos,False,False,False,291,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1184,,1.0,1.0,1.0,0.0,0.0,True,True,True,80,114,111,167,eos,eos,eos,False,False,False,119,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1185,,0.0,0.0,0.0,0.0,0.0,False,False,False,95,194,269,263,eos,eos,eos,False,False,False,230,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1186,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,76,157,151,144,eos,eos,eos,False,False,False,92,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1187,,0.0,0.0,0.0,0.0,0.0,False,False,False,91,325,297,247,eos,eos,eos,False,False,False,210,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1188,,1.0,0.0,1.0,1.0,0.0,True,False,True,76,186,142,219,eos,eos,eos,False,False,False,167,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1189,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,89,145,260,169,eos,eos,eos,False,False,False,130,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1190,,0.0,0.0,0.0,0.0,0.0,False,False,False,137,2048,90,399,length,eos,eos,True,False,False,408,128,3,3,2097152,131072,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1191,,1.0,1.0,1.0,0.0,0.0,True,True,True,89,189,180,178,eos,eos,eos,False,False,False,139,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1192,,1.0,0.0,0.0,0.0,-1.0,True,False,False,109,246,248,270,eos,eos,eos,False,False,False,251,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1193,,0.0,1.0,1.0,0.0,1.0,False,True,True,130,326,236,258,eos,eos,eos,False,False,False,260,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1194,,1.0,1.0,1.0,0.0,0.0,True,True,True,95,166,171,167,eos,eos,eos,False,False,False,134,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1195,,1.0,1.0,1.0,0.0,0.0,True,True,True,158,247,274,265,eos,eos,eos,False,False,False,295,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1196,,1.0,1.0,1.0,0.0,0.0,True,True,True,82,223,193,226,eos,eos,eos,False,False,False,180,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1197,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,407,288,457,eos,eos,eos,False,False,False,416,128,4,4,2097152,131072,4718592,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1198,,1.0,1.0,1.0,0.0,0.0,True,True,True,125,273,325,231,eos,eos,eos,False,False,False,228,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1199,,0.0,0.0,1.0,1.0,1.0,False,False,True,198,239,279,210,eos,eos,eos,False,False,False,280,128,2,2,1572864,98304,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1200,,1.0,1.0,1.0,0.0,0.0,True,True,True,74,177,217,225,eos,eos,eos,False,False,False,171,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1201,,1.0,1.0,1.0,0.0,0.0,True,True,True,87,287,349,346,eos,eos,eos,False,False,False,305,128,3,3,1572864,98304,4587520,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1202,,1.0,1.0,0.0,-1.0,-1.0,True,True,False,100,259,259,2048,eos,eos,length,False,False,True,2020,128,16,16,8388608,524288,6291456,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1203,,0.0,0.0,0.0,0.0,0.0,False,False,False,96,502,171,204,eos,eos,eos,False,False,False,172,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1204,,1.0,1.0,1.0,0.0,0.0,True,True,True,117,311,303,245,eos,eos,eos,False,False,False,234,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1205,,1.0,1.0,1.0,0.0,0.0,True,True,True,109,234,236,233,eos,eos,eos,False,False,False,214,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1206,,1.0,1.0,1.0,0.0,0.0,True,True,True,103,188,201,193,eos,eos,eos,False,False,False,168,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1207,,1.0,0.0,1.0,1.0,0.0,True,False,True,110,183,221,180,eos,eos,eos,False,False,False,162,128,2,2,1048576,65536,4456448,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
gsm8k,gsm8k,,1208,,1.0,1.0,1.0,0.0,0.0,True,True,True,73,176,178,178,eos,eos,eos,False,False,False,123,128,1,1,524288,32768,4325376,ce8815a4aeb50dd1|7e87d7bf036cb771|9f29f8123bac1960,044be34cd8c137a4e3cf7f3d5dd37a93ed2e62fa|dbe38273c44c7c1c395eea747a9f0878a32fb504,
