absolute_sequence_position,accumulation_metric_schema_version,checkpoint,config,generated_checkpoint,layer,matched_fp16_mode,matched_path_control_version,method,metric_name,metric_value,mode,reference_next_token_id,source_commit,task_key,trajectory_sha256
203,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,next_token_JS,4.410348083183635e-06,static,570,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,target_token_NLL_delta,-0.0027364790439605713,static,570,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,top1_disagreement,0.0,static,570,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,logit_max_abs_diff,0.017578125,static,570,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,hidden_cosine_loss,0.008107125759124756,pseudo,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,hidden_relative_L2,0.12760895490646362,pseudo,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,attention_output_relative_L2,0.12760895490646362,pseudo,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,next_token_KL,0.011035026051104069,pseudo,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,next_token_JS,0.0028168978169560432,pseudo,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,target_token_NLL_delta,0.11732333898544312,pseudo,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,top1_disagreement,0.0,pseudo,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,logit_max_abs_diff,1.48828125,pseudo,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,static,v1,patternkv,hidden_cosine_loss,2.0265579223632812e-06,static,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,static,v1,patternkv,hidden_relative_L2,0.0018304199911653996,static,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,static,v1,patternkv,attention_output_relative_L2,0.0018304199911653996,static,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,static,v1,patternkv,next_token_KL,1.9574843463487923e-05,static,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,static,v1,patternkv,next_token_JS,4.9123445933219045e-06,static,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,static,v1,patternkv,target_token_NLL_delta,0.0031445324420928955,static,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,static,v1,patternkv,top1_disagreement,0.0,static,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
587,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,static,v1,patternkv,logit_max_abs_diff,0.01953125,static,6041,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,pseudo,v1,patternkv,hidden_cosine_loss,0.0025060176849365234,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,pseudo,v1,patternkv,hidden_relative_L2,0.07075002789497375,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,pseudo,v1,patternkv,attention_output_relative_L2,0.07075002789497375,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,pseudo,v1,patternkv,next_token_KL,2.74379435722949e-05,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,pseudo,v1,patternkv,next_token_JS,7.225480658235028e-06,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,pseudo,v1,patternkv,target_token_NLL_delta,0.00019227905431762338,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,pseudo,v1,patternkv,top1_disagreement,0.0,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,pseudo,v1,patternkv,logit_max_abs_diff,0.65625,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,static,v1,patternkv,hidden_cosine_loss,2.086162567138672e-06,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,static,v1,patternkv,hidden_relative_L2,0.0018654869636520743,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,static,v1,patternkv,attention_output_relative_L2,0.0018654869636520743,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,static,v1,patternkv,next_token_KL,0.0,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,static,v1,patternkv,next_token_JS,7.05724367833227e-09,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,static,v1,patternkv,target_token_NLL_delta,-1.1915108188986778e-07,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,static,v1,patternkv,top1_disagreement,0.0,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1099,matched_path_accumulation_v1,1024,pattern_rolling_k2v2_s16_r128,1024,final,static,v1,patternkv,logit_max_abs_diff,0.015625,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,pseudo,v1,patternkv,hidden_cosine_loss,0.022494792938232422,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,pseudo,v1,patternkv,hidden_relative_L2,0.22155791521072388,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,pseudo,v1,patternkv,attention_output_relative_L2,0.22155791521072388,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,pseudo,v1,patternkv,next_token_KL,0.0015952467219904065,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,pseudo,v1,patternkv,next_token_JS,0.00042703573126345873,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,pseudo,v1,patternkv,target_token_NLL_delta,-0.009311363101005554,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,pseudo,v1,patternkv,top1_disagreement,0.0,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,pseudo,v1,patternkv,logit_max_abs_diff,2.25,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,static,v1,patternkv,hidden_cosine_loss,2.384185791015625e-06,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,static,v1,patternkv,hidden_relative_L2,0.0020670874509960413,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,static,v1,patternkv,attention_output_relative_L2,0.0020670874509960413,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,static,v1,patternkv,next_token_KL,0.0,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,static,v1,patternkv,next_token_JS,0.0,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,static,v1,patternkv,target_token_NLL_delta,1.043081283569336e-07,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,static,v1,patternkv,top1_disagreement,0.0,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
2123,matched_path_accumulation_v1,2048,pattern_rolling_k2v2_s16_r128,2048,final,static,v1,patternkv,logit_max_abs_diff,0.0234375,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,pseudo,v1,patternkv,hidden_cosine_loss,0.010859191417694092,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,pseudo,v1,patternkv,hidden_relative_L2,0.1486629843711853,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,pseudo,v1,patternkv,attention_output_relative_L2,0.1486629843711853,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,pseudo,v1,patternkv,next_token_KL,0.052326563745737076,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,pseudo,v1,patternkv,next_token_JS,0.01357468031346798,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,pseudo,v1,patternkv,target_token_NLL_delta,0.20102781057357788,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,pseudo,v1,patternkv,top1_disagreement,0.0,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,pseudo,v1,patternkv,logit_max_abs_diff,1.6640625,pseudo,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,static,v1,patternkv,hidden_cosine_loss,2.5033950805664062e-06,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,static,v1,patternkv,hidden_relative_L2,0.002126193605363369,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,static,v1,patternkv,attention_output_relative_L2,0.002126193605363369,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,static,v1,patternkv,next_token_KL,1.4345330782816745e-05,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,static,v1,patternkv,next_token_JS,3.5708358154806774e-06,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,static,v1,patternkv,target_token_NLL_delta,-0.002086132764816284,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,static,v1,patternkv,top1_disagreement,0.0,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4171,matched_path_accumulation_v1,4096,pattern_rolling_k2v2_s16_r128,4096,final,static,v1,patternkv,logit_max_abs_diff,0.0234375,static,432,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,pseudo,v1,patternkv,hidden_cosine_loss,1.6689300537109375e-06,pseudo,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,pseudo,v1,patternkv,hidden_relative_L2,0.0016736938850954175,pseudo,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,pseudo,v1,patternkv,attention_output_relative_L2,0.0016736938850954175,pseudo,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,pseudo,v1,patternkv,next_token_KL,6.504364137072116e-05,pseudo,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,pseudo,v1,patternkv,next_token_JS,1.6228139429586008e-05,pseudo,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,pseudo,v1,patternkv,target_token_NLL_delta,0.01647627353668213,pseudo,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,pseudo,v1,patternkv,top1_disagreement,0.0,pseudo,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,pseudo,v1,patternkv,logit_max_abs_diff,0.015625,pseudo,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,hidden_cosine_loss,2.086162567138672e-06,static,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,hidden_relative_L2,0.0018726189155131578,static,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,attention_output_relative_L2,0.0018726189155131578,static,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,next_token_KL,3.0075438189669512e-05,static,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,next_token_JS,7.553997420473024e-06,static,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,target_token_NLL_delta,0.008738398551940918,static,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,top1_disagreement,0.0,static,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
192,matched_path_accumulation_v1,128,pattern_rolling_k2v2_s16_r128,128,final,static,v1,patternkv,logit_max_abs_diff,0.03125,static,7429,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
576,matched_path_accumulation_v1,512,pattern_rolling_k2v2_s16_r128,512,final,pseudo,v1,patternkv,hidden_cosine_loss,0.008807778358459473,pseudo,489,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
