kv_type,metric,task,layer,kv_head,count,contrib,weighted_mean
v,relative_candidate_benefit,gsm8k,7,4,80,-6.260135909714823,-0.07825169887143528
v,relative_candidate_benefit,gsm8k,7,5,80,5.9988371921372075,0.0749854649017151
v,relative_candidate_benefit,gsm8k,7,6,80,29.695396766526414,0.3711924595815802
v,relative_candidate_benefit,gsm8k,7,7,80,-72.67188241121217,-0.908398530140152
v,relative_candidate_benefit,gsm8k,8,0,80,-14.879780471462839,-0.18599725589328547
v,relative_candidate_benefit,gsm8k,8,1,80,28.829915271668536,0.3603739408958567
v,relative_candidate_benefit,gsm8k,8,2,80,49.99996110754168,0.624999513844271
v,relative_candidate_benefit,gsm8k,8,3,80,12.57568666237867,0.1571960832797334
v,relative_candidate_benefit,gsm8k,8,4,80,25.994202784459908,0.3249275348057489
v,relative_candidate_benefit,gsm8k,8,5,80,41.614126314175856,0.5201765789271982
v,relative_candidate_benefit,gsm8k,8,6,80,-16.149744943537005,-0.20187181179421257
v,relative_candidate_benefit,gsm8k,8,7,80,41.841612522157426,0.5230201565269679
v,relative_candidate_benefit,gsm8k,9,0,80,51.4132813085139,0.6426660163564237
v,relative_candidate_benefit,gsm8k,9,1,80,-88.82346031422048,-1.1102932539277561
v,relative_candidate_benefit,gsm8k,9,2,80,24.64553567520586,0.30806919594007326
v,relative_candidate_benefit,gsm8k,9,3,80,-33.79333284789257,-0.4224166605986571
v,relative_candidate_benefit,gsm8k,9,4,80,29.309616393023145,0.3663702049127893
v,relative_candidate_benefit,gsm8k,9,5,80,19.471724056404717,0.24339655070505897
v,relative_candidate_benefit,gsm8k,9,6,80,-101.10813683059865,-1.2638517103824831
v,relative_candidate_benefit,gsm8k,9,7,80,41.908134766391385,0.5238516845798923
v,relative_candidate_benefit,gsm8k,10,0,80,-19.977583693368867,-0.24971979616711085
v,relative_candidate_benefit,gsm8k,10,1,80,-135.72763492399966,-1.6965954365499958
v,relative_candidate_benefit,gsm8k,10,2,80,-43.099199657616545,-0.5387399957202068
v,relative_candidate_benefit,gsm8k,10,3,80,-105.40951068445308,-1.3176188835556635
v,relative_candidate_benefit,gsm8k,10,4,80,39.515847960489296,0.4939480995061162
v,relative_candidate_benefit,gsm8k,10,5,80,39.44275295236433,0.4930344119045541
v,relative_candidate_benefit,gsm8k,10,6,80,-26.070754349929658,-0.3258844293741207
v,relative_candidate_benefit,gsm8k,10,7,80,12.784819426436982,0.15981024283046227
v,relative_candidate_benefit,gsm8k,11,0,80,39.324328494475665,0.4915541061809458
v,relative_candidate_benefit,gsm8k,11,1,80,-19.986194674714756,-0.24982743343393446
v,relative_candidate_benefit,gsm8k,11,2,80,-51.36898940194419,-0.6421123675243023
v,relative_candidate_benefit,gsm8k,11,3,80,35.31123313333433,0.4413904141666792
v,relative_candidate_benefit,gsm8k,11,4,80,48.79522026525699,0.6099402533157123
v,relative_candidate_benefit,gsm8k,11,5,80,12.830773158277925,0.16038466447847405
v,relative_candidate_benefit,gsm8k,11,6,80,25.984991215510554,0.3248123901938819
v,relative_candidate_benefit,gsm8k,11,7,80,-27.887893087166518,-0.34859866358958147
v,relative_candidate_benefit,gsm8k,12,0,80,40.37623085597022,0.5047028856996277
v,relative_candidate_benefit,gsm8k,12,1,80,-3.3523052275674736,-0.04190381534459342
v,relative_candidate_benefit,gsm8k,12,2,80,37.787815285822774,0.4723476910727847
v,relative_candidate_benefit,gsm8k,12,3,80,31.821407305414645,0.3977675913176831
v,relative_candidate_benefit,gsm8k,12,4,80,-90.03108456617525,-1.1253885570771907
v,relative_candidate_benefit,gsm8k,12,5,80,-190.91422271976845,-2.3864277839971058
v,relative_candidate_benefit,gsm8k,12,6,80,45.232105048469975,0.5654013131058747
v,relative_candidate_benefit,gsm8k,12,7,80,21.828057214281422,0.2728507151785178
v,relative_candidate_benefit,gsm8k,13,0,80,50.13483285713217,0.6266854107141521
v,relative_candidate_benefit,gsm8k,13,1,80,-42.317647740919945,-0.5289705967614993
v,relative_candidate_benefit,gsm8k,13,2,80,49.249981406447226,0.6156247675805904
v,relative_candidate_benefit,gsm8k,13,3,80,33.293870873936044,0.41617338592420056
v,relative_candidate_benefit,gsm8k,13,4,80,44.07018359920019,0.5508772949900024
v,relative_candidate_benefit,gsm8k,13,5,80,-21.596009988726397,-0.26995012485908
v,relative_candidate_benefit,gsm8k,13,6,80,-6.094422980828426,-0.07618028726035533
v,relative_candidate_benefit,gsm8k,13,7,80,-12.73803611667579,-0.15922545145844738
v,relative_candidate_benefit,gsm8k,14,0,80,35.70105895289349,0.44626323691116865
v,relative_candidate_benefit,gsm8k,14,1,80,21.7194729617516,0.271493412021895
v,relative_candidate_benefit,gsm8k,14,2,80,19.323445885459474,0.24154307356824342
v,relative_candidate_benefit,gsm8k,14,3,80,32.0113733136662,0.40014216642082745
v,relative_candidate_benefit,gsm8k,14,4,80,-285.88817133694107,-3.5736021417117634
v,relative_candidate_benefit,gsm8k,14,5,80,12.565140454475326,0.15706425568094157
v,relative_candidate_benefit,gsm8k,14,6,80,29.06300303452428,0.3632875379315535
v,relative_candidate_benefit,gsm8k,14,7,80,-6.378602117690114,-0.07973252647112643
v,relative_candidate_benefit,gsm8k,15,0,80,-1241.1446954426706,-15.514308693033382
v,relative_candidate_benefit,gsm8k,15,1,80,49.91105726305227,0.6238882157881533
v,relative_candidate_benefit,gsm8k,15,2,80,25.611450725788366,0.32014313407235456
v,relative_candidate_benefit,gsm8k,15,3,80,-212.0700276858465,-2.6508753460730814
v,relative_candidate_benefit,gsm8k,15,4,80,-24.58792226755918,-0.30734902834448974
v,relative_candidate_benefit,gsm8k,15,5,80,15.829837142129918,0.19787296427662399
v,relative_candidate_benefit,gsm8k,15,6,80,-74.4046713771051,-0.9300583922138138
v,relative_candidate_benefit,gsm8k,15,7,80,-126.09710032205382,-1.5762137540256727
v,relative_candidate_benefit,gsm8k,16,0,80,-7.198961300926628,-0.08998701626158286
v,relative_candidate_benefit,gsm8k,16,1,80,-86.5070178948157,-1.0813377236851962
v,relative_candidate_benefit,gsm8k,16,2,80,6.1395289121089895,0.07674411140136236
v,relative_candidate_benefit,gsm8k,16,3,80,-12.76153336428484,-0.1595191670535605
v,relative_candidate_benefit,gsm8k,16,4,80,-59.792808683861594,-0.74741010854827
v,relative_candidate_benefit,gsm8k,16,5,80,-1313.6020973902898,-16.420026217378624
v,relative_candidate_benefit,gsm8k,16,6,80,0.3968674545930355,0.004960843182412944
v,relative_candidate_benefit,gsm8k,16,7,80,7.723869973613411,0.09654837467016764
v,relative_candidate_benefit,gsm8k,17,0,80,-88.10356456479721,-1.101294557059965
v,relative_candidate_benefit,gsm8k,17,1,80,-2.988324785466677,-0.037354059818333465
v,relative_candidate_benefit,gsm8k,17,2,80,-47.52949383499741,-0.5941186729374677
v,relative_candidate_benefit,gsm8k,17,3,80,-115.13742863779146,-1.4392178579723933
v,relative_candidate_benefit,gsm8k,17,4,80,-218.26728279954517,-2.7283410349943145
v,relative_candidate_benefit,gsm8k,17,5,80,-103.94594969545129,-1.299324371193141
v,relative_candidate_benefit,gsm8k,17,6,80,20.77862319371658,0.25973278992145726
v,relative_candidate_benefit,gsm8k,17,7,80,-26.390662808017698,-0.32988328510022125
v,relative_candidate_benefit,gsm8k,18,0,80,-687.6426447570877,-8.595533059463596
v,relative_candidate_benefit,gsm8k,18,1,80,-2163.4141866827104,-27.04267733353388
v,relative_candidate_benefit,gsm8k,18,2,80,31.661434289688195,0.39576792862110244
v,relative_candidate_benefit,gsm8k,18,3,80,-1.6585335717458332,-0.020731669646822916
v,relative_candidate_benefit,gsm8k,18,4,80,-37.83098902476096,-0.472887362809512
v,relative_candidate_benefit,gsm8k,18,5,80,-269.6396095519102,-3.3704951193988775
v,relative_candidate_benefit,gsm8k,18,6,80,-157.56409634571725,-1.9695512043214656
v,relative_candidate_benefit,gsm8k,18,7,80,-415.1623865880896,-5.18952983235112
v,relative_candidate_benefit,gsm8k,19,0,80,-321.59340318480184,-4.019917539810023
v,relative_candidate_benefit,gsm8k,19,1,80,-611.7421334767107,-7.646776668458884
v,relative_candidate_benefit,gsm8k,19,2,80,-405.01889750356077,-5.06273621879451
v,relative_candidate_benefit,gsm8k,19,3,80,-277.91611150169166,-3.473951393771146
v,relative_candidate_benefit,gsm8k,19,4,80,-242.087768688388,-3.02609710860485
v,relative_candidate_benefit,gsm8k,19,5,80,-165.72714582197,-2.071589322774625
v,relative_candidate_benefit,gsm8k,19,6,80,-218.9395519971064,-2.73674439996383
v,relative_candidate_benefit,gsm8k,19,7,80,-103.71893697049137,-1.296486712131142
v,relative_candidate_benefit,gsm8k,20,0,80,-806.4988921120126,-10.081236151400159
v,relative_candidate_benefit,gsm8k,20,1,80,-541.7149031366861,-6.771436289208576
v,relative_candidate_benefit,gsm8k,20,2,80,-501.9275644753797,-6.274094555942247
v,relative_candidate_benefit,gsm8k,20,3,80,-105.9398906753486,-1.3242486334418575
v,relative_candidate_benefit,gsm8k,20,4,80,-2484.5961969931636,-31.057452462414545
v,relative_candidate_benefit,gsm8k,20,5,80,-245.1611122414282,-3.0645139030178528
v,relative_candidate_benefit,gsm8k,20,6,80,-38.31938047051339,-0.47899225588141736
v,relative_candidate_benefit,gsm8k,20,7,80,-268.7718229411969,-3.359647786764961
v,relative_candidate_benefit,gsm8k,21,0,80,-305.07696959737297,-3.813462119967162
v,relative_candidate_benefit,gsm8k,21,1,80,-254.01943918690193,-3.175242989836274
v,relative_candidate_benefit,gsm8k,21,2,80,-3.2081214454169604,-0.040101518067712005
v,relative_candidate_benefit,gsm8k,21,3,80,-180.96444396199607,-2.262055549524951
v,relative_candidate_benefit,gsm8k,21,4,80,-198.51386791772723,-2.4814233489715902
v,relative_candidate_benefit,gsm8k,21,5,80,-480.60256756783286,-6.007532094597911
v,relative_candidate_benefit,gsm8k,21,6,80,-722.6389222000175,-9.032986527500219
v,relative_candidate_benefit,gsm8k,21,7,80,-1320.2113327960078,-16.502641659950097
v,relative_candidate_benefit,gsm8k,22,0,80,-1826.6092377448979,-22.832615471811224
v,relative_candidate_benefit,gsm8k,22,1,80,-458.756951879135,-5.7344618984891875
v,relative_candidate_benefit,gsm8k,22,2,80,-328.872903366973,-4.110911292087162
v,relative_candidate_benefit,gsm8k,22,3,80,-160.78499433830106,-2.0098124292287634
v,relative_candidate_benefit,gsm8k,22,4,80,-46.77926279609648,-0.5847407849512061
v,relative_candidate_benefit,gsm8k,22,5,80,-1327.4729118223622,-16.593411397779526
v,relative_candidate_benefit,gsm8k,22,6,80,-263.4308569403587,-3.292885711754484
v,relative_candidate_benefit,gsm8k,22,7,80,-389.2907222146729,-4.866134027683411
v,relative_candidate_benefit,gsm8k,23,0,80,-252.00177516508296,-3.150022189563537
v,relative_candidate_benefit,gsm8k,23,1,80,-3350.3281272844392,-41.87910159105549
v,relative_candidate_benefit,gsm8k,23,2,80,-229.43400545859294,-2.867925068232412
v,relative_candidate_benefit,gsm8k,23,3,80,-924.9454132545858,-11.561817665682323
v,relative_candidate_benefit,gsm8k,23,4,80,-293.4635467186046,-3.6682943339825576
v,relative_candidate_benefit,gsm8k,23,5,80,-1572.2983654017655,-19.65372956752207
v,relative_candidate_benefit,gsm8k,23,6,80,-1077.3096749051704,-13.466370936314629
v,relative_candidate_benefit,gsm8k,23,7,80,-1036.950881574228,-12.961886019677852
v,relative_candidate_benefit,gsm8k,24,0,80,-296.31269552810505,-3.703908694101313
v,relative_candidate_benefit,gsm8k,24,1,80,-1243.5498337218235,-15.544372921522793
v,relative_candidate_benefit,gsm8k,24,2,80,-839.6573196214061,-10.495716495267576
v,relative_candidate_benefit,gsm8k,24,3,80,-193.96214732439068,-2.4245268415548837
v,relative_candidate_benefit,gsm8k,24,4,80,-1932.6961513168799,-24.158701891461
v,relative_candidate_benefit,gsm8k,24,5,80,-230.0663018493717,-2.8758287731171466
v,relative_candidate_benefit,gsm8k,24,6,80,-28.67738897618735,-0.3584673622023419
v,relative_candidate_benefit,gsm8k,24,7,80,-229.68361297562453,-2.8710451621953066
v,relative_candidate_benefit,gsm8k,25,0,80,-194.10722045041837,-2.4263402556302296
v,relative_candidate_benefit,gsm8k,25,1,80,-1346.2027452464058,-16.827534315580074
v,relative_candidate_benefit,gsm8k,25,2,80,-536.0835722746976,-6.701044653433721
v,relative_candidate_benefit,gsm8k,25,3,80,-1777.7065727975707,-22.221332159969634
v,relative_candidate_benefit,gsm8k,25,4,80,-333.38997954227113,-4.167374744278389
v,relative_candidate_benefit,gsm8k,25,5,80,-19.76902521259173,-0.2471128151573966
v,relative_candidate_benefit,gsm8k,25,6,80,-845.0963214274703,-10.56370401784338
v,relative_candidate_benefit,gsm8k,25,7,80,-744.9197257293391,-9.31149657161674
v,relative_candidate_benefit,gsm8k,26,0,80,-290.6436521792566,-3.6330456522407077
v,relative_candidate_benefit,gsm8k,26,1,80,-279.7652108631074,-3.497065135788843
v,relative_candidate_benefit,gsm8k,26,2,80,25.293631344064863,0.3161703918008108
v,relative_candidate_benefit,gsm8k,26,3,80,-979.196858858062,-12.239960735725775
v,relative_candidate_benefit,gsm8k,26,4,80,-560.4933307654077,-7.006166634567596
v,relative_candidate_benefit,gsm8k,26,5,80,-84.21236572691367,-1.0526545715864208
v,relative_candidate_benefit,gsm8k,26,6,80,-358.28959783852326,-4.478619972981541
v,relative_candidate_benefit,gsm8k,26,7,80,-2166.3594079222235,-27.079492599027795
v,relative_candidate_benefit,gsm8k,27,0,80,-2457.039536920052,-30.71299421150065
v,relative_candidate_benefit,gsm8k,27,1,80,-395.8607716876614,-4.948259646095767
v,relative_candidate_benefit,gsm8k,27,2,80,-256.1036399892982,-3.2012954998662275
v,relative_candidate_benefit,gsm8k,27,3,80,-171.68058269190738,-2.146007283648842
v,relative_candidate_benefit,gsm8k,27,4,80,-662.3360014530205,-8.279200018162756
v,relative_candidate_benefit,gsm8k,27,5,80,-391.5749238712509,-4.894686548390636
v,relative_candidate_benefit,gsm8k,27,6,80,-564.7734605468805,-7.059668256836007
v,relative_candidate_benefit,gsm8k,27,7,80,-1381.2906201696962,-17.2661327521212
v,relative_candidate_benefit,gsm8k,28,0,80,-185.57805324586872,-2.319725665573359
v,relative_candidate_benefit,gsm8k,28,1,80,-283.44943124571023,-3.543117890571378
v,relative_candidate_benefit,gsm8k,28,2,80,-36.4393173972104,-0.45549146746513003
v,relative_candidate_benefit,gsm8k,28,3,80,-278.0480336756294,-3.475600420945368
v,relative_candidate_benefit,gsm8k,28,4,80,-680.6701059732225,-8.508376324665281
v,relative_candidate_benefit,gsm8k,28,5,80,-16.855017002491987,-0.21068771253114985
v,relative_candidate_benefit,gsm8k,28,6,80,-259.41787995908663,-3.2427234994885827
v,relative_candidate_benefit,gsm8k,28,7,80,-294.64537426667243,-3.6830671783334052
v,relative_candidate_benefit,gsm8k,29,0,80,-2529.3602323319765,-31.617002904149707
v,relative_candidate_benefit,gsm8k,29,1,80,-3499.13427294521,-43.739178411815125
v,relative_candidate_benefit,gsm8k,29,2,80,-383.47857746346585,-4.793482218293323
v,relative_candidate_benefit,gsm8k,29,3,80,-1570.3905354411522,-19.629881693014404
v,relative_candidate_benefit,gsm8k,29,4,80,-432.11509085639125,-5.40143863570489
v,relative_candidate_benefit,gsm8k,29,5,80,-219.930953913665,-2.7491369239208128
v,relative_candidate_benefit,gsm8k,29,6,80,15.073472701225732,0.18841840876532165
v,relative_candidate_benefit,gsm8k,29,7,80,-99.92762466105151,-1.249095308263144
v,relative_candidate_benefit,gsm8k,30,0,80,-313.85410228988906,-3.9231762786236133
v,relative_candidate_benefit,gsm8k,30,1,80,-1.211016249366402,-0.015137703117080025
v,relative_candidate_benefit,gsm8k,30,2,80,-112.19591827760958,-1.4024489784701197
v,relative_candidate_benefit,gsm8k,30,3,80,-155.26077667038803,-1.9407597083798502
v,relative_candidate_benefit,gsm8k,30,4,80,-49.74008064803411,-0.6217510081004264
v,relative_candidate_benefit,gsm8k,30,5,80,-6.754516098355731,-0.08443145122944665
v,relative_candidate_benefit,gsm8k,30,6,80,-38.30521188765556,-0.4788151485956945
v,relative_candidate_benefit,gsm8k,30,7,80,-116.240787806812,-1.4530098475851498
v,relative_candidate_benefit,gsm8k,31,0,80,19.31321509942873,0.24141518874285914
v,relative_candidate_benefit,gsm8k,31,1,80,-80.48228624873765,-1.0060285781092206
v,relative_candidate_benefit,gsm8k,31,2,80,-229.33008887433263,-2.866626110929158
v,relative_candidate_benefit,gsm8k,31,3,80,55.52995736812177,0.6941244671015221
v,relative_candidate_benefit,gsm8k,31,4,80,-560.4629693214009,-7.005787116517512
v,relative_candidate_benefit,gsm8k,31,5,80,-24.11813707244896,-0.301476713405612
v,relative_candidate_benefit,gsm8k,31,6,80,32.49233820969135,0.40615422762114184
v,relative_candidate_benefit,gsm8k,31,7,80,-24.769699430647,-0.3096212428830875
v,relative_candidate_benefit,hotpotqa,0,0,96,38.66158424130523,0.4027248358469295
v,relative_candidate_benefit,hotpotqa,0,1,96,21.45089354119026,0.2234468077207319
v,relative_candidate_benefit,hotpotqa,0,2,96,29.67276373729116,0.3090912889301162
v,relative_candidate_benefit,hotpotqa,0,3,96,-13.779036675133465,-0.14353163203264027
v,relative_candidate_benefit,hotpotqa,0,4,96,-25.047070376453345,-0.26090698308805566
v,relative_candidate_benefit,hotpotqa,0,5,96,68.83543079758954,0.717035737474891
v,relative_candidate_benefit,hotpotqa,0,6,96,52.45019134302552,0.5463561598231825
v,relative_candidate_benefit,hotpotqa,0,7,96,54.585465781082604,0.5685986018862771
v,relative_candidate_benefit,hotpotqa,1,0,96,9.848485761012647,0.10258839334388174
v,relative_candidate_benefit,hotpotqa,1,1,96,-13.340258001074847,-0.13896102084452966
v,relative_candidate_benefit,hotpotqa,1,2,96,-1085.1033159198778,-11.30315954083206
v,relative_candidate_benefit,hotpotqa,1,3,96,3.4801729111401434,0.036251801157709825
v,relative_candidate_benefit,hotpotqa,1,4,96,-8272.350342332313,-86.17031606596159
v,relative_candidate_benefit,hotpotqa,1,5,96,-32.95311578349375,-0.34326162274472655
v,relative_candidate_benefit,hotpotqa,1,6,96,-100.80667931524022,-1.0500695762004189
v,relative_candidate_benefit,hotpotqa,1,7,96,22.289656081550675,0.23218391751615286
v,relative_candidate_benefit,hotpotqa,2,0,96,-1076.2667898592783,-11.211112394367483
v,relative_candidate_benefit,hotpotqa,2,1,96,-64.72375889551766,-0.674205821828309
v,relative_candidate_benefit,hotpotqa,2,2,96,-766.679062919034,-7.986240238739938
v,relative_candidate_benefit,hotpotqa,2,3,96,-1780.9595324110935,-18.551661795948892
v,relative_candidate_benefit,hotpotqa,2,4,96,-601.0840866945471,-6.261292569734866
v,relative_candidate_benefit,hotpotqa,2,5,96,-10261.860337135005,-106.89437851182298
v,relative_candidate_benefit,hotpotqa,2,6,96,-1450.1493543604604,-15.105722441254796
v,relative_candidate_benefit,hotpotqa,2,7,96,-473.2321801721071,-4.9295018767927825
v,relative_candidate_benefit,hotpotqa,3,0,96,-131.5222432616026,-1.3700233673083604
v,relative_candidate_benefit,hotpotqa,3,1,96,-1584.5549938024244,-16.505781185441922
v,relative_candidate_benefit,hotpotqa,3,2,96,-59.405379324510484,-0.6188060346303176
v,relative_candidate_benefit,hotpotqa,3,3,96,-20.57826126279693,-0.21435688815413467
v,relative_candidate_benefit,hotpotqa,3,4,96,-3093.8511225774605,-32.22761586018188
v,relative_candidate_benefit,hotpotqa,3,5,96,-250.7437039899723,-2.611913583228878
v,relative_candidate_benefit,hotpotqa,3,6,96,-18.599488583377934,-0.19374467274352014
v,relative_candidate_benefit,hotpotqa,3,7,96,-94.01211679514493,-0.9792928832827598
v,relative_candidate_benefit,hotpotqa,4,0,96,-516.596335360922,-5.381211826676271
v,relative_candidate_benefit,hotpotqa,4,1,96,-179.471940389616,-1.8694993790585002
v,relative_candidate_benefit,hotpotqa,4,2,96,-47.44600416051949,-0.49422921000541137
v,relative_candidate_benefit,hotpotqa,4,3,96,-245.0462610839938,-2.5525652196249355
v,relative_candidate_benefit,hotpotqa,4,4,96,-36.832303512016466,-0.38366982825017154
v,relative_candidate_benefit,hotpotqa,4,5,96,-124.12403607408609,-1.2929587091050634
v,relative_candidate_benefit,hotpotqa,4,6,96,-275.8767957968999,-2.873716622884374
v,relative_candidate_benefit,hotpotqa,4,7,96,-2094.432558477183,-21.81700581747066
v,relative_candidate_benefit,hotpotqa,5,0,96,-275.58502238655217,-2.870677316526585
v,relative_candidate_benefit,hotpotqa,5,1,96,-28.679017526913253,-0.2987397659053464
v,relative_candidate_benefit,hotpotqa,5,2,96,-67.9370478195204,-0.7076775814533375
v,relative_candidate_benefit,hotpotqa,5,3,96,20.682576769504486,0.21544350801567172
v,relative_candidate_benefit,hotpotqa,5,4,96,-30.975744823110567,-0.3226640085740684
v,relative_candidate_benefit,hotpotqa,5,5,96,-149.37674033424767,-1.55600771181508
v,relative_candidate_benefit,hotpotqa,5,6,96,-124.38012680880789,-1.2956263209250822
v,relative_candidate_benefit,hotpotqa,5,7,96,-1538.8799141846541,-16.02999910609015
v,relative_candidate_benefit,hotpotqa,6,0,96,-140.33555886256477,-1.4618287381517163
v,relative_candidate_benefit,hotpotqa,6,1,96,-66.91231870210552,-0.6970033198135992
v,relative_candidate_benefit,hotpotqa,6,2,96,44.22841023395619,0.46071260660371033
v,relative_candidate_benefit,hotpotqa,6,3,96,-262.35276824278174,-2.7328413358623096
v,relative_candidate_benefit,hotpotqa,6,4,96,-1993.8169349074628,-20.76892640528607
v,relative_candidate_benefit,hotpotqa,6,5,96,14.824178857062815,0.15441852976107098
v,relative_candidate_benefit,hotpotqa,6,6,96,-407.4632793959913,-4.24440916037491
v,relative_candidate_benefit,hotpotqa,6,7,96,-164.69166048038235,-1.715538130003983
v,relative_candidate_benefit,hotpotqa,7,0,96,-18.62420268972134,-0.19400211135126397
v,relative_candidate_benefit,hotpotqa,7,1,96,32.646499948747234,0.34006770779945034
v,relative_candidate_benefit,hotpotqa,7,2,96,-62.744360297888,-0.6535870864363333
v,relative_candidate_benefit,hotpotqa,7,3,96,-73.3471012571195,-0.7640323047616615
v,relative_candidate_benefit,hotpotqa,7,4,96,-48.9156830502776,-0.5095383651070583
v,relative_candidate_benefit,hotpotqa,7,5,96,-39.43186574219062,-0.4107486014811523
v,relative_candidate_benefit,hotpotqa,7,6,96,-49.69969134458569,-0.5177051181727675
v,relative_candidate_benefit,hotpotqa,7,7,96,-87.07107024378745,-0.9069903150394526
v,relative_candidate_benefit,hotpotqa,8,0,96,1.2259356685400533,0.012770163213958888
v,relative_candidate_benefit,hotpotqa,8,1,96,19.79166853333583,0.2061632138889149
v,relative_candidate_benefit,hotpotqa,8,2,96,30.753084571737663,0.3203446309556007
v,relative_candidate_benefit,hotpotqa,8,3,96,13.102298565921291,0.13648227672834679
v,relative_candidate_benefit,hotpotqa,8,4,96,29.375320321635876,0.30599292001704037
v,relative_candidate_benefit,hotpotqa,8,5,96,33.17822403552957,0.34560650037009966
v,relative_candidate_benefit,hotpotqa,8,6,96,-11.84714524428514,-0.12340776296130355
v,relative_candidate_benefit,hotpotqa,8,7,96,33.40345114271601,0.3479526160699584
v,relative_candidate_benefit,hotpotqa,9,0,96,41.29212962353711,0.4301263502451782
v,relative_candidate_benefit,hotpotqa,9,1,96,-76.27970083780686,-0.7945802170604881
v,relative_candidate_benefit,hotpotqa,9,2,96,10.538266245438233,0.10977360672331493
v,relative_candidate_benefit,hotpotqa,9,3,96,-49.12992089861963,-0.5117700093606211
v,relative_candidate_benefit,hotpotqa,9,4,96,1.3527437173616192,0.014091080389183533
v,relative_candidate_benefit,hotpotqa,9,5,96,-32.56186895495015,-0.3391861349473974
v,relative_candidate_benefit,hotpotqa,9,6,96,-114.48787518793792,-1.1925820332076866
v,relative_candidate_benefit,hotpotqa,9,7,96,28.95399938434976,0.30160416025364334
v,relative_candidate_benefit,hotpotqa,10,0,96,-62.57963361367179,-0.6518711834757478
v,relative_candidate_benefit,hotpotqa,10,1,96,-450.0673618196877,-4.688201685621746
v,relative_candidate_benefit,hotpotqa,10,2,96,-99.53383731054664,-1.0368108053181941
v,relative_candidate_benefit,hotpotqa,10,3,96,-260.1968665929798,-2.7103840270102064
v,relative_candidate_benefit,hotpotqa,10,4,96,3.498261746584282,0.036440226526919604
v,relative_candidate_benefit,hotpotqa,10,5,96,25.902794414813474,0.269820775154307
v,relative_candidate_benefit,hotpotqa,10,6,96,-128.8506745756091,-1.3421945268292614
v,relative_candidate_benefit,hotpotqa,10,7,96,-118.4653818155344,-1.2340143939118167
v,relative_candidate_benefit,hotpotqa,11,0,96,22.358728783764917,0.23290342483088455
v,relative_candidate_benefit,hotpotqa,11,1,96,-71.12335682205986,-0.7408683002297902
v,relative_candidate_benefit,hotpotqa,11,2,96,-98.65382388624302,-1.0276439988150314
v,relative_candidate_benefit,hotpotqa,11,3,96,6.085687124744281,0.06339257421608625
v,relative_candidate_benefit,hotpotqa,11,4,96,57.02712912226788,0.5940325950236237
v,relative_candidate_benefit,hotpotqa,11,5,96,-50.57388865695154,-0.5268113401765785
v,relative_candidate_benefit,hotpotqa,11,6,96,-8.412262257761821,-0.08762773185168564
v,relative_candidate_benefit,hotpotqa,11,7,96,-56.38695713798737,-0.5873641368540351
v,relative_candidate_benefit,hotpotqa,12,0,96,16.94834849615161,0.1765452968349126
v,relative_candidate_benefit,hotpotqa,12,1,96,-5.201585576694815,-0.05418318309057099
v,relative_candidate_benefit,hotpotqa,12,2,96,25.921010124509884,0.2700105221303113
v,relative_candidate_benefit,hotpotqa,12,3,96,29.581708021095185,0.3081427918864082
v,relative_candidate_benefit,hotpotqa,12,4,96,-11.549638320560987,-0.12030873250584362
v,relative_candidate_benefit,hotpotqa,12,5,96,-205.64787672272666,-2.1421653825284026
v,relative_candidate_benefit,hotpotqa,12,6,96,31.071741734515044,0.32366397640119837
v,relative_candidate_benefit,hotpotqa,12,7,96,-35.343977542256354,-0.368166432731837
v,relative_candidate_benefit,hotpotqa,13,0,96,41.18898796379642,0.4290519579562127
v,relative_candidate_benefit,hotpotqa,13,1,96,-72.09495526246263,-0.7509891173173191
v,relative_candidate_benefit,hotpotqa,13,2,96,38.80482205505018,0.4042168964067727
v,relative_candidate_benefit,hotpotqa,13,3,96,17.214275592985047,0.1793153707602609
v,relative_candidate_benefit,hotpotqa,13,4,96,33.43134748152185,0.34824320293251926
v,relative_candidate_benefit,hotpotqa,13,5,96,-43.0414925130288,-0.44834888034405
v,relative_candidate_benefit,hotpotqa,13,6,96,-29.139212185976525,-0.3035334602705888
v,relative_candidate_benefit,hotpotqa,13,7,96,-38.1593036357836,-0.39749274620607916
v,relative_candidate_benefit,hotpotqa,14,0,96,14.470466195960736,0.150734022874591
v,relative_candidate_benefit,hotpotqa,14,1,96,-13.051865880537948,-0.13595693625560362
v,relative_candidate_benefit,hotpotqa,14,2,96,-43.66509035356057,-0.45484469118292264
v,relative_candidate_benefit,hotpotqa,14,3,96,21.139429061280985,0.22020238605501027
v,relative_candidate_benefit,hotpotqa,14,4,96,-483.11153515335315,-5.032411824514095
v,relative_candidate_benefit,hotpotqa,14,5,96,-75.13777298083998,-0.7826851352170832
v,relative_candidate_benefit,hotpotqa,14,6,96,21.434296920468586,0.2232739262548811
v,relative_candidate_benefit,hotpotqa,14,7,96,-51.58065061727046,-0.5372984439299006
v,relative_candidate_benefit,hotpotqa,15,0,96,-475.28530504492994,-4.9508885942180205
v,relative_candidate_benefit,hotpotqa,15,1,96,40.845610391815114,0.4254751082480741
v,relative_candidate_benefit,hotpotqa,15,2,96,1.1485090130624727,0.01196363555273409
v,relative_candidate_benefit,hotpotqa,15,3,96,-103.15859017367163,-1.0745686476424128
