base_auc_median,comparison_type,error_type,hadamard_auc_median,median_delta,metric_name,mode,object_type,paired_n,region,statistic,tasks_improved,tasks_regressed,ties
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,sink,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,sink,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,sink,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,sink,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,sink,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,sink,p99,0,0,6
0.8203584253787994,norm_accumulation_auc,stored_norm_error,1.0525402426719666,0.23218181729316711,relative_norm_error,,v_stored,1,packed_history,max,0,1,0
0.0643246422249995,norm_accumulation_auc,stored_norm_error,0.10956694122925939,0.045242299004259884,relative_norm_error,,v_stored,1,packed_history,mean,0,1,0
0.08070619963109493,norm_accumulation_auc,stored_norm_error,0.11700691282749176,0.03630071319639683,relative_norm_error,,v_stored,1,packed_history,p50,0,1,0
0.07024526149034499,norm_accumulation_auc,stored_norm_error,0.14879417419433594,0.07854891270399095,relative_norm_error,,v_stored,1,packed_history,p90,0,1,0
0.060138584300875805,norm_accumulation_auc,stored_norm_error,0.1588492006063461,0.0987106163054703,relative_norm_error,,v_stored,1,packed_history,p95,0,1,0
0.00897437073290347,norm_accumulation_auc,stored_norm_error,0.15299235343933082,0.14401798270642735,relative_norm_error,,v_stored,1,packed_history,p99,0,1,0
0.5236662609968334,norm_accumulation_auc,stored_norm_error,0.5019976652110927,0.015586007386446,relative_norm_error,,v_stored,6,pending_history,max,2,4,0
0.04801896168769179,norm_accumulation_auc,stored_norm_error,0.050659756287757055,0.0015998239358155364,relative_norm_error,,v_stored,6,pending_history,mean,2,4,0
0.034678447771511856,norm_accumulation_auc,stored_norm_error,0.03723924619953323,0.0009127231896854937,relative_norm_error,,v_stored,6,pending_history,p50,1,5,0
0.1035058016132098,norm_accumulation_auc,stored_norm_error,0.10659048998277286,-0.00040003722533585306,relative_norm_error,,v_stored,6,pending_history,p90,3,3,0
0.136709598343441,norm_accumulation_auc,stored_norm_error,0.14308546991087495,0.0006397029152140216,relative_norm_error,,v_stored,6,pending_history,p95,3,3,0
0.24296352100878688,norm_accumulation_auc,stored_norm_error,0.27979735610308065,0.005906586116179696,relative_norm_error,,v_stored,6,pending_history,p99,2,4,0
0.594860791839892,norm_accumulation_auc,stored_norm_error,0.6089501489477698,0.039138639345765114,relative_norm_error,,v_stored,6,recent,max,1,5,0
0.051886323538172366,norm_accumulation_auc,stored_norm_error,0.056092295677824144,0.0027924400830429685,relative_norm_error,,v_stored,6,recent,mean,2,4,0
0.0377932693445473,norm_accumulation_auc,stored_norm_error,0.038534298619197216,0.0011208088835701346,relative_norm_error,,v_stored,6,recent,p50,1,5,0
0.1111842483682267,norm_accumulation_auc,stored_norm_error,0.11926837171704396,0.0050816216040402915,relative_norm_error,,v_stored,6,recent,p90,2,4,0
0.1560715564053679,norm_accumulation_auc,stored_norm_error,0.16123100009572205,0.006979989539831893,relative_norm_error,,v_stored,6,recent,p95,1,5,0
0.2947253437188918,norm_accumulation_auc,stored_norm_error,0.30188908668846115,0.026425289269536578,relative_norm_error,,v_stored,6,recent,p99,1,5,0
7.329277286771685e-05,norm_accumulation_auc,stored_norm_error,7.329277286771685e-05,0.0,relative_norm_error,,v_stored,6,sink,max,0,0,6
7.466334393868568e-05,norm_accumulation_auc,stored_norm_error,7.466334393868568e-05,0.0,relative_norm_error,,v_stored,6,sink,mean,0,0,6
2.4320430384250358e-05,norm_accumulation_auc,stored_norm_error,2.4320430384250358e-05,0.0,relative_norm_error,,v_stored,6,sink,p50,0,0,6
0.00026493438635952725,norm_accumulation_auc,stored_norm_error,0.00026493438635952725,0.0,relative_norm_error,,v_stored,6,sink,p90,0,0,6
0.0003681261950987389,norm_accumulation_auc,stored_norm_error,0.0003681261950987389,0.0,relative_norm_error,,v_stored,6,sink,p95,0,0,6
0.00040694519746466455,norm_accumulation_auc,stored_norm_error,0.00040694519746466455,0.0,relative_norm_error,,v_stored,6,sink,p99,0,0,6
0.18566130830004113,norm_accumulation_auc,source_state_norm_drift,0.21585582893021638,0.033664395567029715,signed_norm_drift,,hidden,6,all_tokens,max,2,4,0
0.004457214996260792,norm_accumulation_auc,source_state_norm_drift,0.003183243152730552,-0.0018660621426848645,signed_norm_drift,,hidden,6,all_tokens,mean,4,2,0
0.0013761691632723227,norm_accumulation_auc,source_state_norm_drift,0.001041613198985658,-0.0007586494602946914,signed_norm_drift,,hidden,6,all_tokens,p50,4,2,0
0.025708474769635364,norm_accumulation_auc,source_state_norm_drift,0.026150141221296514,-0.001934737176634371,signed_norm_drift,,hidden,6,all_tokens,p90,4,2,0
0.03740211364111018,norm_accumulation_auc,source_state_norm_drift,0.03753350719125592,-0.001009585714200496,signed_norm_drift,,hidden,6,all_tokens,p95,4,2,0
0.0676960473324289,norm_accumulation_auc,source_state_norm_drift,0.06569153394579193,-0.0012860251939854385,signed_norm_drift,,hidden,6,all_tokens,p99,3,3,0
0.5378669810015708,norm_accumulation_auc,source_state_norm_drift,0.5346882454468869,-0.010595768690109253,signed_norm_drift,,k_source,6,all_tokens,max,3,3,0
0.006493882347638032,norm_accumulation_auc,source_state_norm_drift,0.008282492093573015,-0.00044454140007919906,signed_norm_drift,,k_source,6,all_tokens,mean,4,2,0
0.0026904350402645605,norm_accumulation_auc,source_state_norm_drift,0.0031816221688742985,0.00021801512866659323,signed_norm_drift,,k_source,6,all_tokens,p50,2,4,0
0.03789794862095733,norm_accumulation_auc,source_state_norm_drift,0.03822637340708754,-0.0010337311076000257,signed_norm_drift,,k_source,6,all_tokens,p90,4,2,0
0.054690352229590636,norm_accumulation_auc,source_state_norm_drift,0.05408404118425094,-0.0015016365330666817,signed_norm_drift,,k_source,6,all_tokens,p95,4,2,0
0.11262574009509962,norm_accumulation_auc,source_state_norm_drift,0.10552011894542368,0.0019288078742100423,signed_norm_drift,,k_source,6,all_tokens,p99,2,4,0
0.08631432801485062,norm_accumulation_auc,representation_norm_error,0.07743969559669495,-0.00887463241815567,signed_norm_drift,,k_stored,1,packed_history,max,1,0,0
0.03269255773162263,norm_accumulation_auc,representation_norm_error,0.036140763420662955,0.0034482056890403276,signed_norm_drift,,k_stored,1,packed_history,mean,0,1,0
0.031266952864825726,norm_accumulation_auc,representation_norm_error,0.03469419106841087,0.003427238203585148,signed_norm_drift,,k_stored,1,packed_history,p50,0,1,0
0.04480604343116282,norm_accumulation_auc,representation_norm_error,0.057446663454175005,0.012640620023012188,signed_norm_drift,,k_stored,1,packed_history,p90,0,1,0
0.04733227193355548,norm_accumulation_auc,representation_norm_error,0.0582631126046181,0.01093084067106262,signed_norm_drift,,k_stored,1,packed_history,p95,0,1,0
0.04560899205505862,norm_accumulation_auc,representation_norm_error,0.06463863570243139,0.019029643647372772,signed_norm_drift,,k_stored,1,packed_history,p99,0,1,0
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,pending_history,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,pending_history,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,pending_history,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,pending_history,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,pending_history,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,pending_history,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,recent,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,recent,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,recent,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,recent,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,recent,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,recent,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,sink,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,sink,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,sink,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,sink,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,sink,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,k_stored,6,sink,p99,0,0,6
0.32643797993659973,norm_accumulation_auc,stored_norm_error,0.24207424372434616,-0.08436373621225357,signed_norm_drift,,k_stored,1,packed_history,max,1,0,0
0.038984522859444135,norm_accumulation_auc,stored_norm_error,0.04005621844037141,0.001071695580927276,signed_norm_drift,,k_stored,1,packed_history,mean,0,1,0
0.03679247573018074,norm_accumulation_auc,stored_norm_error,0.038242727518081665,0.0014502517879009247,signed_norm_drift,,k_stored,1,packed_history,p50,0,1,0
0.058220316842198416,norm_accumulation_auc,stored_norm_error,0.06377118527889256,0.00555086843669414,signed_norm_drift,,k_stored,1,packed_history,p90,0,1,0
0.06445014271885158,norm_accumulation_auc,stored_norm_error,0.06838702764362094,0.00393688492476936,signed_norm_drift,,k_stored,1,packed_history,p95,0,1,0
0.080680035278201,norm_accumulation_auc,stored_norm_error,0.08574172280728812,0.005061687529087117,signed_norm_drift,,k_stored,1,packed_history,p99,0,1,0
0.3150665379362181,norm_accumulation_auc,stored_norm_error,0.26588389559765346,-0.029431605711579323,signed_norm_drift,,k_stored,6,pending_history,max,5,1,0
0.012850292665242218,norm_accumulation_auc,stored_norm_error,0.015231117147625073,0.0020073607986594226,signed_norm_drift,,k_stored,6,pending_history,mean,3,3,0
0.010883668902920363,norm_accumulation_auc,stored_norm_error,0.013322164944497672,0.0021517814238904975,signed_norm_drift,,k_stored,6,pending_history,p50,2,4,0
0.04767379670447556,norm_accumulation_auc,stored_norm_error,0.0527779376410763,0.005288563389331088,signed_norm_drift,,k_stored,6,pending_history,p90,2,4,0
0.0634400634022313,norm_accumulation_auc,stored_norm_error,0.07200843311184142,0.007987218804191794,signed_norm_drift,,k_stored,6,pending_history,p95,2,4,0
0.13241394522658062,norm_accumulation_auc,stored_norm_error,0.1441506914724594,0.0013570141699165567,signed_norm_drift,,k_stored,6,pending_history,p99,3,3,0
0.30140755987667944,norm_accumulation_auc,stored_norm_error,0.36417499551316723,0.04830632917582989,signed_norm_drift,,k_stored,6,recent,max,2,4,0
0.011139938439699803,norm_accumulation_auc,stored_norm_error,0.016688036617820888,0.001663869027839715,signed_norm_drift,,k_stored,6,recent,mean,3,3,0
0.010938763964887244,norm_accumulation_auc,stored_norm_error,0.013404979614634271,0.0006582599889952689,signed_norm_drift,,k_stored,6,recent,p50,1,5,0
0.05080885603274511,norm_accumulation_auc,stored_norm_error,0.05244286111446855,0.0018242152640596115,signed_norm_drift,,k_stored,6,recent,p90,3,3,0
0.07058567208514427,norm_accumulation_auc,stored_norm_error,0.06979801354900698,-0.002237488667014967,signed_norm_drift,,k_stored,6,recent,p95,3,3,0
0.13848364783269057,norm_accumulation_auc,stored_norm_error,0.15069871017090897,0.013075896450318356,signed_norm_drift,,k_stored,6,recent,p99,1,5,0
0.000162547075888142,norm_accumulation_auc,stored_norm_error,0.000162547075888142,0.0,signed_norm_drift,,k_stored,6,sink,max,0,0,6
0.00015922097436602,norm_accumulation_auc,stored_norm_error,0.00015922097436602,0.0,signed_norm_drift,,k_stored,6,sink,mean,0,0,6
9.024654627864948e-05,norm_accumulation_auc,stored_norm_error,9.024654627864948e-05,0.0,signed_norm_drift,,k_stored,6,sink,p50,0,0,6
0.0004501869698287918,norm_accumulation_auc,stored_norm_error,0.0004501869698287918,0.0,signed_norm_drift,,k_stored,6,sink,p90,0,0,6
0.0005670733777151328,norm_accumulation_auc,stored_norm_error,0.0005670733777151328,0.0,signed_norm_drift,,k_stored,6,sink,p95,0,0,6
0.0004469287850952241,norm_accumulation_auc,stored_norm_error,0.0004469287850952241,0.0,signed_norm_drift,,k_stored,6,sink,p99,0,0,6
0.4578940121282358,norm_accumulation_auc,source_state_norm_drift,0.477258371989592,0.032548743300139904,signed_norm_drift,,q_source,6,all_tokens,max,2,4,0
0.012437470444490992,norm_accumulation_auc,source_state_norm_drift,0.014852166146561444,0.0012006207198019814,signed_norm_drift,,q_source,6,all_tokens,mean,0,6,0
0.008717937212836091,norm_accumulation_auc,source_state_norm_drift,0.010892110759343154,0.0018943254681289545,signed_norm_drift,,q_source,6,all_tokens,p50,0,6,0
0.041880156629122214,norm_accumulation_auc,source_state_norm_drift,0.04506750489199476,0.002826599893160163,signed_norm_drift,,q_source,6,all_tokens,p90,1,5,0
0.054137373775301936,norm_accumulation_auc,source_state_norm_drift,0.056754619437197104,0.0030121158750262243,signed_norm_drift,,q_source,6,all_tokens,p95,2,4,0
0.0901519052517688,norm_accumulation_auc,source_state_norm_drift,0.09218667478497086,0.0024673455371522005,signed_norm_drift,,q_source,6,all_tokens,p99,1,5,0
0.8363739762862679,norm_accumulation_auc,source_state_norm_drift,1.039411348378053,0.10398204065859318,signed_norm_drift,,v_source,6,all_tokens,max,2,4,0
0.0031915087540411724,norm_accumulation_auc,source_state_norm_drift,0.003597588071468226,-0.00026038482054285784,signed_norm_drift,,v_source,6,all_tokens,mean,4,2,0
0.00032595068563168184,norm_accumulation_auc,source_state_norm_drift,0.0003375707768924485,8.979846347756393e-05,signed_norm_drift,,v_source,6,all_tokens,p50,2,4,0
0.05820801583467983,norm_accumulation_auc,source_state_norm_drift,0.06148828705190682,0.0009561330778524238,signed_norm_drift,,v_source,6,all_tokens,p90,2,4,0
0.08953230807346696,norm_accumulation_auc,source_state_norm_drift,0.09512234187241111,0.0025384566630236582,signed_norm_drift,,v_source,6,all_tokens,p95,1,5,0
0.18801391421540734,norm_accumulation_auc,source_state_norm_drift,0.1895122834219366,0.008769980957731585,signed_norm_drift,,v_source,6,all_tokens,p99,2,4,0
-0.29815657436847687,norm_accumulation_auc,representation_norm_error,0.24937738478183746,0.5475339591503143,signed_norm_drift,,v_stored,1,packed_history,max,0,1,0
0.06154156801806268,norm_accumulation_auc,representation_norm_error,0.1021677770497782,0.040626209031715516,signed_norm_drift,,v_stored,1,packed_history,mean,0,1,0
0.07947062142193317,norm_accumulation_auc,representation_norm_error,0.11220106668770313,0.03273044526576996,signed_norm_drift,,v_stored,1,packed_history,p50,0,1,0
0.05233735367655748,norm_accumulation_auc,representation_norm_error,0.12314785420894622,0.07081050053238874,signed_norm_drift,,v_stored,1,packed_history,p90,0,1,0
0.03399020917713652,norm_accumulation_auc,representation_norm_error,0.1254436884075404,0.09145347923040387,signed_norm_drift,,v_stored,1,packed_history,p95,0,1,0
-0.02864509418606799,norm_accumulation_auc,representation_norm_error,0.10721650786697907,0.13586160205304706,signed_norm_drift,,v_stored,1,packed_history,p99,0,1,0
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,pending_history,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,pending_history,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,pending_history,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,pending_history,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,pending_history,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,pending_history,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,recent,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,recent,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,recent,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,recent,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,recent,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,recent,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,sink,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,sink,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,sink,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,sink,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,sink,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,signed_norm_drift,,v_stored,6,sink,p99,0,0,6
0.8203584253787994,norm_accumulation_auc,stored_norm_error,1.0525402426719666,0.23218181729316711,signed_norm_drift,,v_stored,1,packed_history,max,0,1,0
0.06365820890204515,norm_accumulation_auc,stored_norm_error,0.10934587381876919,0.04568766491672403,signed_norm_drift,,v_stored,1,packed_history,mean,0,1,0
0.08069238066673279,norm_accumulation_auc,stored_norm_error,0.11690774001181126,0.03621535934507847,signed_norm_drift,,v_stored,1,packed_history,p50,0,1,0
0.07023919522762298,norm_accumulation_auc,stored_norm_error,0.1487912818789482,0.07855208665132521,signed_norm_drift,,v_stored,1,packed_history,p90,0,1,0
0.06013461649417891,norm_accumulation_auc,stored_norm_error,0.1588492006063461,0.0987145841121672,signed_norm_drift,,v_stored,1,packed_history,p95,0,1,0
0.00897437073290347,norm_accumulation_auc,stored_norm_error,0.15299235343933082,0.14401798270642735,signed_norm_drift,,v_stored,1,packed_history,p99,0,1,0
0.4722984542022459,norm_accumulation_auc,stored_norm_error,0.40828954719472677,-0.06368332635611296,signed_norm_drift,,v_stored,6,pending_history,max,4,2,0
0.0057730923653431885,norm_accumulation_auc,stored_norm_error,0.008711207239277546,0.0026972890930009523,signed_norm_drift,,v_stored,6,pending_history,mean,1,5,0
0.004312889899322769,norm_accumulation_auc,stored_norm_error,0.006184751763234075,0.001799456391381682,signed_norm_drift,,v_stored,6,pending_history,p50,2,4,0
0.07768572009372293,norm_accumulation_auc,stored_norm_error,0.08482679089793242,0.00651936940848831,signed_norm_drift,,v_stored,6,pending_history,p90,1,5,0
0.10998434330031154,norm_accumulation_auc,stored_norm_error,0.12018984518872453,0.00740604682359846,signed_norm_drift,,v_stored,6,pending_history,p95,1,5,0
0.21259087525060694,norm_accumulation_auc,stored_norm_error,0.2266728667229469,0.00637290949933228,signed_norm_drift,,v_stored,6,pending_history,p99,2,4,0
0.573308467399329,norm_accumulation_auc,stored_norm_error,0.5924032400362194,0.0896212961524725,signed_norm_drift,,v_stored,6,recent,max,2,4,0
0.005749998866540221,norm_accumulation_auc,stored_norm_error,0.005714982316157484,0.0027582641951736514,signed_norm_drift,,v_stored,6,recent,mean,2,4,0
0.003529261049834531,norm_accumulation_auc,stored_norm_error,0.0033344805368642483,0.001495359349064529,signed_norm_drift,,v_stored,6,recent,p50,2,4,0
0.08183242646118746,norm_accumulation_auc,stored_norm_error,0.08659772684404744,0.004856589366681874,signed_norm_drift,,v_stored,6,recent,p90,1,5,0
0.11928228134929662,norm_accumulation_auc,stored_norm_error,0.127008681184452,0.008797460701316533,signed_norm_drift,,v_stored,6,recent,p95,1,5,0
0.22844139128690577,norm_accumulation_auc,stored_norm_error,0.2653383648545422,0.029455686155706665,signed_norm_drift,,v_stored,6,recent,p99,1,5,0
5.385695840232074e-05,norm_accumulation_auc,stored_norm_error,5.385695840232074e-05,0.0,signed_norm_drift,,v_stored,6,sink,max,0,0,6
0.0003295183548565339,norm_accumulation_auc,stored_norm_error,0.0003295183548565339,0.0,signed_norm_drift,,v_stored,6,sink,mean,0,0,6
0.000354653675458394,norm_accumulation_auc,stored_norm_error,0.000354653675458394,0.0,signed_norm_drift,,v_stored,6,sink,p50,0,0,6
0.0003998993095592597,norm_accumulation_auc,stored_norm_error,0.0003998993095592597,0.0,signed_norm_drift,,v_stored,6,sink,p90,0,0,6
0.00048124380446097387,norm_accumulation_auc,stored_norm_error,0.00048124380446097387,0.0,signed_norm_drift,,v_stored,6,sink,p95,0,0,6
0.0006636651570443067,norm_accumulation_auc,stored_norm_error,0.0006636651570443067,0.0,signed_norm_drift,,v_stored,6,sink,p99,0,0,6
