base_auc_median,comparison_type,error_type,median_delta,metric_name,mode,object_type,paired_n,region,statistic,tasks_improved,tasks_regressed,ties,varn_auc_median
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,recent,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,recent,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,recent,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,sink,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,sink,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,sink,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,sink,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,sink,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,sink,p99,0,0,6,0.0
0.8203584253787994,norm_accumulation_auc,stored_norm_error,-0.4861687570810318,relative_norm_error,,v_stored,1,packed_history,max,1,0,0,0.33418966829776764
0.0643246422249995,norm_accumulation_auc,stored_norm_error,0.0009451357123066995,relative_norm_error,,v_stored,1,packed_history,mean,0,1,0,0.0652697779373062
0.08070619963109493,norm_accumulation_auc,stored_norm_error,-0.0004224441945552826,relative_norm_error,,v_stored,1,packed_history,p50,1,0,0,0.08028375543653965
0.07024526149034499,norm_accumulation_auc,stored_norm_error,-0.0037381269037723985,relative_norm_error,,v_stored,1,packed_history,p90,1,0,0,0.06650713458657259
0.060138584300875805,norm_accumulation_auc,stored_norm_error,-0.002664989233017029,relative_norm_error,,v_stored,1,packed_history,p95,1,0,0,0.057473595067858776
0.00897437073290347,norm_accumulation_auc,stored_norm_error,0.005537148192525543,relative_norm_error,,v_stored,1,packed_history,p99,0,1,0,0.014511518925429012
0.5236662609968334,norm_accumulation_auc,stored_norm_error,0.0484422417357564,relative_norm_error,,v_stored,6,pending_history,max,2,4,0,0.5063434133771807
0.04801896168769179,norm_accumulation_auc,stored_norm_error,-0.0005827177550866355,relative_norm_error,,v_stored,6,pending_history,mean,3,3,0,0.04753495750361056
0.034678447771511856,norm_accumulation_auc,stored_norm_error,-0.0016375458799302578,relative_norm_error,,v_stored,6,pending_history,p50,4,2,0,0.03517140448457212
0.1035058016132098,norm_accumulation_auc,stored_norm_error,0.0010904110968112599,relative_norm_error,,v_stored,6,pending_history,p90,3,3,0,0.10120643681075314
0.136709598343441,norm_accumulation_auc,stored_norm_error,0.0016884213779121,relative_norm_error,,v_stored,6,pending_history,p95,2,4,0,0.13508109713620792
0.24296352100878688,norm_accumulation_auc,stored_norm_error,-0.0013304960448292796,relative_norm_error,,v_stored,6,pending_history,p99,3,3,0,0.2315038601891133
0.594860791839892,norm_accumulation_auc,stored_norm_error,-0.01315467618405819,relative_norm_error,,v_stored,6,recent,max,4,2,0,0.617523858876666
0.051886323538172366,norm_accumulation_auc,stored_norm_error,-0.0002636670308393263,relative_norm_error,,v_stored,6,recent,mean,3,3,0,0.05292342128046097
0.0377932693445473,norm_accumulation_auc,stored_norm_error,0.0008701060760358814,relative_norm_error,,v_stored,6,recent,p50,2,4,0,0.037423110763484146
0.1111842483682267,norm_accumulation_auc,stored_norm_error,0.000752172060310842,relative_norm_error,,v_stored,6,recent,p90,2,4,0,0.1147403909759305
0.1560715564053679,norm_accumulation_auc,stored_norm_error,-0.0023363040760159964,relative_norm_error,,v_stored,6,recent,p95,4,2,0,0.15884205430338605
0.2947253437188918,norm_accumulation_auc,stored_norm_error,0.00029378305189314835,relative_norm_error,,v_stored,6,recent,p99,3,3,0,0.29374045013595584
7.329277286771685e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,v_stored,6,sink,max,0,0,6,7.329277286771685e-05
7.466334393868568e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,v_stored,6,sink,mean,0,0,6,7.466334393868568e-05
2.4320430384250358e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,v_stored,6,sink,p50,0,0,6,2.4320430384250358e-05
0.00026493438635952725,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,v_stored,6,sink,p90,0,0,6,0.00026493438635952725
0.0003681261950987389,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,v_stored,6,sink,p95,0,0,6,0.0003681261950987389
0.00040694519746466455,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,v_stored,6,sink,p99,0,0,6,0.00040694519746466455
0.18566130830004113,norm_accumulation_auc,source_state_norm_drift,-0.009274492971599102,signed_norm_drift,,hidden,6,all_tokens,max,4,2,0,0.21451500357943587
0.004457214996260792,norm_accumulation_auc,source_state_norm_drift,-0.000787372879205168,signed_norm_drift,,hidden,6,all_tokens,mean,4,2,0,0.003917747058892026
0.0013761691632723227,norm_accumulation_auc,source_state_norm_drift,4.0684296891413396e-05,signed_norm_drift,,hidden,6,all_tokens,p50,3,3,0,0.0014326910199642384
0.025708474769635364,norm_accumulation_auc,source_state_norm_drift,-0.0003182475222274564,signed_norm_drift,,hidden,6,all_tokens,p90,4,2,0,0.026124063399765876
0.03740211364111018,norm_accumulation_auc,source_state_norm_drift,-0.0003207354515325292,signed_norm_drift,,hidden,6,all_tokens,p95,3,3,0,0.03811742999751001
0.0676960473324289,norm_accumulation_auc,source_state_norm_drift,-0.0036540438560768752,signed_norm_drift,,hidden,6,all_tokens,p99,5,1,0,0.06528341158198597
0.5378669810015708,norm_accumulation_auc,source_state_norm_drift,-0.057567122392356396,signed_norm_drift,,k_source,6,all_tokens,max,6,0,0,0.4633379214210436
0.006493882347638032,norm_accumulation_auc,source_state_norm_drift,-0.0014129377628546332,signed_norm_drift,,k_source,6,all_tokens,mean,4,2,0,0.005997240188003728
0.0026904350402645605,norm_accumulation_auc,source_state_norm_drift,-6.139365405033459e-05,signed_norm_drift,,k_source,6,all_tokens,p50,3,3,0,0.0025934712464419363
0.03789794862095733,norm_accumulation_auc,source_state_norm_drift,-0.001998187828576189,signed_norm_drift,,k_source,6,all_tokens,p90,6,0,0,0.03619767087293441
0.054690352229590636,norm_accumulation_auc,source_state_norm_drift,-0.0019646244611067273,signed_norm_drift,,k_source,6,all_tokens,p95,6,0,0,0.05304302946969981
0.11262574009509962,norm_accumulation_auc,source_state_norm_drift,-0.00839049847330859,signed_norm_drift,,k_source,6,all_tokens,p99,5,1,0,0.1066120001503442
0.08631432801485062,norm_accumulation_auc,representation_norm_error,0.19070769101381302,signed_norm_drift,,k_stored,1,packed_history,max,0,1,0,0.27702201902866364
0.03269255773162263,norm_accumulation_auc,representation_norm_error,-0.013054712779191222,signed_norm_drift,,k_stored,1,packed_history,mean,1,0,0,0.019637844952431406
0.031266952864825726,norm_accumulation_auc,representation_norm_error,-0.012768433429300785,signed_norm_drift,,k_stored,1,packed_history,p50,1,0,0,0.01849851943552494
0.04480604343116282,norm_accumulation_auc,representation_norm_error,-0.01165942326188086,signed_norm_drift,,k_stored,1,packed_history,p90,1,0,0,0.03314662016928196
0.04733227193355548,norm_accumulation_auc,representation_norm_error,-0.010013737343251665,signed_norm_drift,,k_stored,1,packed_history,p95,1,0,0,0.03731853459030381
0.04560899205505862,norm_accumulation_auc,representation_norm_error,0.0023185906186697497,signed_norm_drift,,k_stored,1,packed_history,p99,0,1,0,0.04792758267372837
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,pending_history,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,pending_history,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,pending_history,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,pending_history,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,pending_history,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,pending_history,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,recent,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,recent,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,recent,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,recent,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,recent,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,recent,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,p99,0,0,6,0.0
0.32643797993659973,norm_accumulation_auc,stored_norm_error,0.0064717307686805725,signed_norm_drift,,k_stored,1,packed_history,max,0,1,0,0.3329097107052803
0.038984522859444135,norm_accumulation_auc,stored_norm_error,-0.012573126025991692,signed_norm_drift,,k_stored,1,packed_history,mean,1,0,0,0.026411396833452443
0.03679247573018074,norm_accumulation_auc,stored_norm_error,-0.011362867429852486,signed_norm_drift,,k_stored,1,packed_history,p50,1,0,0,0.025429608300328255
0.058220316842198416,norm_accumulation_auc,stored_norm_error,-0.012005889043211967,signed_norm_drift,,k_stored,1,packed_history,p90,1,0,0,0.04621442779898645
0.06445014271885158,norm_accumulation_auc,stored_norm_error,-0.013977169804275096,signed_norm_drift,,k_stored,1,packed_history,p95,1,0,0,0.05047297291457648
0.080680035278201,norm_accumulation_auc,stored_norm_error,-0.0013737386465072776,signed_norm_drift,,k_stored,1,packed_history,p99,1,0,0,0.07930629663169372
0.3150665379362181,norm_accumulation_auc,stored_norm_error,-0.04100864753127098,signed_norm_drift,,k_stored,6,pending_history,max,5,1,0,0.23263959217001684
0.012850292665242218,norm_accumulation_auc,stored_norm_error,-0.0012373720057016297,signed_norm_drift,,k_stored,6,pending_history,mean,4,2,0,0.012377078524796466
0.010883668902920363,norm_accumulation_auc,stored_norm_error,0.0004483046031964477,signed_norm_drift,,k_stored,6,pending_history,p50,3,3,0,0.011632521399462803
0.04767379670447556,norm_accumulation_auc,stored_norm_error,-0.0015731867635622662,signed_norm_drift,,k_stored,6,pending_history,p90,4,2,0,0.04749103912326974
0.0634400634022313,norm_accumulation_auc,stored_norm_error,0.0005157050793059142,signed_norm_drift,,k_stored,6,pending_history,p95,3,3,0,0.06347118284684256
0.13241394522658062,norm_accumulation_auc,stored_norm_error,-0.014982519426849,signed_norm_drift,,k_stored,6,pending_history,p99,6,0,0,0.11764239115174802
0.30140755987667944,norm_accumulation_auc,stored_norm_error,0.012974337674677372,signed_norm_drift,,k_stored,6,recent,max,3,3,0,0.33003858548181597
0.011139938439699803,norm_accumulation_auc,stored_norm_error,-7.851945146686301e-05,signed_norm_drift,,k_stored,6,recent,mean,3,3,0,0.01228519552193627
0.010938763964887244,norm_accumulation_auc,stored_norm_error,-0.0006158473697723821,signed_norm_drift,,k_stored,6,recent,p50,4,2,0,0.010882223052760764
0.05080885603274511,norm_accumulation_auc,stored_norm_error,-0.0018871624604798881,signed_norm_drift,,k_stored,6,recent,p90,4,2,0,0.049678286821290385
0.07058567208514427,norm_accumulation_auc,stored_norm_error,-0.0017445813806261784,signed_norm_drift,,k_stored,6,recent,p95,4,2,0,0.06869267292713627
0.13848364783269057,norm_accumulation_auc,stored_norm_error,0.0003373268991708339,signed_norm_drift,,k_stored,6,recent,p99,3,3,0,0.1388209747318614
0.000162547075888142,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,max,0,0,6,0.000162547075888142
0.00015922097436602,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,mean,0,0,6,0.00015922097436602
9.024654627864948e-05,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,p50,0,0,6,9.024654627864948e-05
0.0004501869698287918,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,p90,0,0,6,0.0004501869698287918
0.0005670733777151328,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,p95,0,0,6,0.0005670733777151328
0.0004469287850952241,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,k_stored,6,sink,p99,0,0,6,0.0004469287850952241
0.4578940121282358,norm_accumulation_auc,source_state_norm_drift,-0.029290069825947285,signed_norm_drift,,q_source,6,all_tokens,max,5,1,0,0.41407108565908857
0.012437470444490992,norm_accumulation_auc,source_state_norm_drift,-0.0012800178342959904,signed_norm_drift,,q_source,6,all_tokens,mean,5,1,0,0.011554610975930944
0.008717937212836091,norm_accumulation_auc,source_state_norm_drift,-0.0003131645635221503,signed_norm_drift,,q_source,6,all_tokens,p50,5,1,0,0.007536852586142118
0.041880156629122214,norm_accumulation_auc,source_state_norm_drift,-0.003145421075168995,signed_norm_drift,,q_source,6,all_tokens,p90,5,1,0,0.03945383401842264
0.054137373775301936,norm_accumulation_auc,source_state_norm_drift,-0.003597073140554144,signed_norm_drift,,q_source,6,all_tokens,p95,5,1,0,0.05182851196295811
0.0901519052517688,norm_accumulation_auc,source_state_norm_drift,-0.0045163142972159676,signed_norm_drift,,q_source,6,all_tokens,p99,6,0,0,0.08445833095080157
0.8363739762862679,norm_accumulation_auc,source_state_norm_drift,0.004437211900949478,signed_norm_drift,,v_source,6,all_tokens,max,3,3,0,0.9127596117905341
0.0031915087540411724,norm_accumulation_auc,source_state_norm_drift,0.0009074580875285351,signed_norm_drift,,v_source,6,all_tokens,mean,2,4,0,0.005196833805335189
0.00032595068563168184,norm_accumulation_auc,source_state_norm_drift,0.00021231463051663013,signed_norm_drift,,v_source,6,all_tokens,p50,2,4,0,0.000538265316148312
0.05820801583467983,norm_accumulation_auc,source_state_norm_drift,-0.0014792243950069,signed_norm_drift,,v_source,6,all_tokens,p90,3,3,0,0.05971758469822819
0.08953230807346696,norm_accumulation_auc,source_state_norm_drift,-0.0002787861390970772,signed_norm_drift,,v_source,6,all_tokens,p95,3,3,0,0.09253256022020644
0.18801391421540734,norm_accumulation_auc,source_state_norm_drift,-0.0016145189944651583,signed_norm_drift,,v_source,6,all_tokens,p99,4,2,0,0.18396808364152098
-0.29815657436847687,norm_accumulation_auc,representation_norm_error,-0.003264486789703369,signed_norm_drift,,v_stored,1,packed_history,max,1,0,0,-0.30142106115818024
0.06154156801806268,norm_accumulation_auc,representation_norm_error,-0.0018879249964359607,signed_norm_drift,,v_stored,1,packed_history,mean,1,0,0,0.05965364302162672
0.07947062142193317,norm_accumulation_auc,representation_norm_error,-0.0026406198740005493,signed_norm_drift,,v_stored,1,packed_history,p50,1,0,0,0.07683000154793262
0.05233735367655748,norm_accumulation_auc,representation_norm_error,-0.006223218142986278,signed_norm_drift,,v_stored,1,packed_history,p90,1,0,0,0.0461141355335712
0.03399020917713652,norm_accumulation_auc,representation_norm_error,-0.0033235196024180153,signed_norm_drift,,v_stored,1,packed_history,p95,1,0,0,0.030666689574718506
-0.02864509418606799,norm_accumulation_auc,representation_norm_error,-0.003883105218410135,signed_norm_drift,,v_stored,1,packed_history,p99,1,0,0,-0.032528199404478125
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,pending_history,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,pending_history,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,pending_history,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,pending_history,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,pending_history,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,pending_history,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,recent,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,recent,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,recent,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,recent,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,recent,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,recent,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,p99,0,0,6,0.0
0.8203584253787994,norm_accumulation_auc,stored_norm_error,-0.4861687570810318,signed_norm_drift,,v_stored,1,packed_history,max,1,0,0,0.33418966829776764
0.06365820890204515,norm_accumulation_auc,stored_norm_error,0.0009292853709949034,signed_norm_drift,,v_stored,1,packed_history,mean,0,1,0,0.06458749427304006
0.08069238066673279,norm_accumulation_auc,stored_norm_error,-0.0004414394497871399,signed_norm_drift,,v_stored,1,packed_history,p50,1,0,0,0.08025094121694565
0.07023919522762298,norm_accumulation_auc,stored_norm_error,-0.0037392549216747756,signed_norm_drift,,v_stored,1,packed_history,p90,1,0,0,0.0664999403059482
0.06013461649417891,norm_accumulation_auc,stored_norm_error,-0.002683093398809483,signed_norm_drift,,v_stored,1,packed_history,p95,1,0,0,0.057451523095369425
0.00897437073290347,norm_accumulation_auc,stored_norm_error,0.005464341044426613,signed_norm_drift,,v_stored,1,packed_history,p99,0,1,0,0.014438711777330082
0.4722984542022459,norm_accumulation_auc,stored_norm_error,0.06244900543242693,signed_norm_drift,,v_stored,6,pending_history,max,2,4,0,0.47422600755817257
0.0057730923653431885,norm_accumulation_auc,stored_norm_error,0.001313421334907465,signed_norm_drift,,v_stored,6,pending_history,mean,3,3,0,0.007081340477917919
0.004312889899322769,norm_accumulation_auc,stored_norm_error,0.001274211581403506,signed_norm_drift,,v_stored,6,pending_history,p50,2,4,0,0.005143979162843593
0.07768572009372293,norm_accumulation_auc,stored_norm_error,0.002488871314562907,signed_norm_drift,,v_stored,6,pending_history,p90,2,4,0,0.07840791463459035
0.10998434330031154,norm_accumulation_auc,stored_norm_error,0.003573150443844514,signed_norm_drift,,v_stored,6,pending_history,p95,2,4,0,0.11277764027036025
0.21259087525060694,norm_accumulation_auc,stored_norm_error,-0.004030159683897944,signed_norm_drift,,v_stored,6,pending_history,p99,3,3,0,0.204682050645642
0.573308467399329,norm_accumulation_auc,stored_norm_error,0.008812317624688148,signed_norm_drift,,v_stored,6,recent,max,2,4,0,0.5948361661430681
0.005749998866540221,norm_accumulation_auc,stored_norm_error,0.0014534843152907706,signed_norm_drift,,v_stored,6,recent,mean,2,4,0,0.008300341820748357
0.003529261049834531,norm_accumulation_auc,stored_norm_error,0.0027363403569324873,signed_norm_drift,,v_stored,6,recent,p50,1,5,0,0.006017242541304313
0.08183242646118746,norm_accumulation_auc,stored_norm_error,0.00023321150802077528,signed_norm_drift,,v_stored,6,recent,p90,2,4,0,0.08448925870543464
0.11928228134929662,norm_accumulation_auc,stored_norm_error,-0.002804110338911446,signed_norm_drift,,v_stored,6,recent,p95,4,2,0,0.11782667862171356
0.22844139128690577,norm_accumulation_auc,stored_norm_error,0.00561755638569604,signed_norm_drift,,v_stored,6,recent,p99,2,4,0,0.2338669966619634
5.385695840232074e-05,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,max,0,0,6,5.385695840232074e-05
0.0003295183548565339,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,mean,0,0,6,0.0003295183548565339
0.000354653675458394,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,p50,0,0,6,0.000354653675458394
0.0003998993095592597,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,p90,0,0,6,0.0003998993095592597
0.00048124380446097387,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,p95,0,0,6,0.00048124380446097387
0.0006636651570443067,norm_accumulation_auc,stored_norm_error,0.0,signed_norm_drift,,v_stored,6,sink,p99,0,0,6,0.0006636651570443067
