backend,decode_position,k_assignment_tokens_match,k_centroid_count_match,k_centroid_max_abs_error,k_centroid_relative_l2,k_centroid_shape_legacy,k_centroid_shape_segmented,k_centroid_update_count_match,layer,legacy_cache_kind,legacy_k_assignment_tokens,legacy_k_centroid_count,legacy_k_centroid_update_count,legacy_packed_k_tokens,legacy_packed_v_tokens,legacy_pending_k_tokens,legacy_pending_v_tokens,legacy_recent_k_tokens,legacy_recent_v_tokens,legacy_sink_tokens,legacy_total_tokens,legacy_v_assignment_tokens,legacy_v_centroid_count,legacy_v_centroid_update_count,legacy_v_gate_tokens,packed_k_tokens_match,packed_v_tokens_match,pending_k_tokens_match,pending_v_tokens_match,recent_k_tokens_match,recent_v_tokens_match,segmented_cache_kind,segmented_k_assignment_tokens,segmented_k_centroid_count,segmented_k_centroid_update_count,segmented_packed_k_tokens,segmented_packed_v_tokens,segmented_pending_k_tokens,segmented_pending_v_tokens,segmented_recent_k_tokens,segmented_recent_v_tokens,segmented_sink_tokens,segmented_total_tokens,segmented_v_assignment_tokens,segmented_v_centroid_count,segmented_v_centroid_update_count,segmented_v_gate_tokens,sink_tokens_match,task_key,total_tokens_match,v_assignment_tokens_match,v_centroid_count_match,v_centroid_max_abs_error,v_centroid_relative_l2,v_centroid_shape_legacy,v_centroid_shape_segmented,v_centroid_update_count_match,v_gate_tokens_match
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,11,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,12,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,13,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,14,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,15,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,16,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,17,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,18,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,19,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,20,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,21,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,22,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,23,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,24,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,25,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,26,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,27,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,28,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,29,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,30,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,31,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,0,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,1,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,2,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,3,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,4,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,5,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,6,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,7,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,8,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,9,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,10,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,11,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,12,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,13,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,14,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,15,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,16,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,17,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,18,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,19,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,20,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,21,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,22,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,23,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,24,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,25,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,26,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,27,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,28,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,29,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,30,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,256,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,31,legacy,256,34,2,256,256,0,0,104,104,0,360,256,34,2,256,False,False,False,False,False,False,segmented,128,33,1,128,128,104,104,128,128,0,360,128,33,1,128,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 34, 128]","[8, 33, 128]",False,False
production,512,False,False,0.0,0.0,"[8, 36, 128]","[8, 35, 128]",False,0,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,0.1875,1.5635450836271048e-05,"[8, 36, 128]","[8, 35, 128]",False,1,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.020751953125,0.0001400870969519019,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,2.47265625,0.0007357197464443743,"[8, 36, 128]","[8, 35, 128]",False,2,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.126953125,0.0012089005904272199,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,0.68896484375,0.0003417104890104383,"[8, 36, 128]","[8, 35, 128]",False,3,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.186279296875,0.002221300732344389,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,0.7216796875,0.0003480825398582965,"[8, 36, 128]","[8, 35, 128]",False,4,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.270263671875,0.0029411737341433764,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.9375,0.0008807236445136368,"[8, 36, 128]","[8, 35, 128]",False,5,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.1783447265625,0.0030020521953701973,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.158203125,0.0006305345450527966,"[8, 36, 128]","[8, 35, 128]",False,6,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.415283203125,0.0039045531302690506,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.2373046875,0.0005736442399211228,"[8, 36, 128]","[8, 35, 128]",False,7,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.2626953125,0.003270308254286647,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,2.095703125,0.0013026109663769603,"[8, 36, 128]","[8, 35, 128]",False,8,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.348388671875,0.0046668765135109425,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.724609375,0.00166261603590101,"[8, 36, 128]","[8, 35, 128]",False,9,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.6005859375,0.0058016180992126465,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.2998046875,0.0014420946827158332,"[8, 36, 128]","[8, 35, 128]",False,10,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.460205078125,0.005539434030652046,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.078125,0.0016292936634272337,"[8, 36, 128]","[8, 35, 128]",False,11,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.337158203125,0.0050232065841555595,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.08984375,0.0011908886954188347,"[8, 36, 128]","[8, 35, 128]",False,12,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.407958984375,0.006407206412404776,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,2.033203125,0.0025599156506359577,"[8, 36, 128]","[8, 35, 128]",False,13,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.35009765625,0.005288983229547739,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.853515625,0.0017900154925882816,"[8, 36, 128]","[8, 35, 128]",False,14,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.370849609375,0.005098616238683462,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.9248046875,0.001880101626738906,"[8, 36, 128]","[8, 35, 128]",False,15,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.453857421875,0.006230000872164965,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.6748046875,0.0015237022889778018,"[8, 36, 128]","[8, 35, 128]",False,16,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.312255859375,0.0043159895576536655,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.912109375,0.0016737227560952306,"[8, 36, 128]","[8, 35, 128]",False,17,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.3251953125,0.004001324065029621,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.12109375,0.0013192481128498912,"[8, 36, 128]","[8, 35, 128]",False,18,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.280029296875,0.002724887104704976,"[8, 36, 128]","[8, 35, 128]",False,False
production,512,False,False,1.6298828125,0.001167170237749815,"[8, 36, 128]","[8, 35, 128]",False,19,legacy,512,36,4,512,512,0,0,104,104,0,616,512,36,4,512,False,False,False,False,False,False,segmented,384,35,3,384,384,104,104,128,128,0,616,384,35,3,384,True,aime24:p14:s0:seed14042,True,False,False,0.302978515625,0.003002022858709097,"[8, 36, 128]","[8, 35, 128]",False,False
