backend_method,base_seed,config_name,correct,effective_kv_bits_per_element,effective_seed,error,experiment_id,formal_config_hash,formal_key,generated_token_sha256,generated_tokens,generation_config_hash,git_commit,gold_answer,gpu_name,length_truncated,logical_gpu,method,method_config_hash,model_identity,nan_inf_detected,parse_status,parsed_answer,parser_strategy,peak_memory_allocated_bytes,peak_memory_reserved_bytes,phase,physical_gpu,problem_id,prompt_tokens,raw_generation_path,raw_generation_sha256,runtime_seconds,sample_id,selector_task_key,status,stop_reason,timestamp,tokens_per_second,total_tokens,v4_realized_fraction
patternkv,42,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,22042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed42:p22,e562aa7d4df91fd2fe5d33bc648718d4f74bd95b3fc336de17d151e0bc377a9b,32768,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,236,NVIDIA GeForce RTX 3090,True,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,6,tail_integer,18237939200,18530435072,formal,3,22,97,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed42/p22.txt,3f8431e32fb6e5e48e6f942828c64603b9c946e1591e6f83a03e095a26c1d77f,4658.1629,0,aime24:p22:s0:seed22042,completed,length,2026-08-10T18:02:02.307377+00:00,7.0345,32865,0.25
patternkv,42,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,23042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed42:p23,208e6ab63b72074e3ed8652c8021796336ddddb66a595ea9d7c4c7e2e081fa61,20555,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,45,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,8,boxed,17453928960,18530435072,formal,3,23,152,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed42/p23.txt,73f8f8bfab6de7edf2566d68b4f6a2aba4005ad1e8574f56e6b951b977b9d7c7,2523.326,0,aime24:p23:s0:seed23042,completed,eos,2026-08-10T18:44:05.755567+00:00,8.146,20707,0.25
patternkv,42,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,24042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed42:p24,61f230997b52d1811ab4a521c2e7aad37fb30e663eb801a3d388429606f759e3,3112,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,33,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,89,boxed,16331565568,18530435072,formal,3,24,166,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed42/p24.txt,fcd1cd099a9933693f2d0ba0b10b0bfb0a60d39f949b65e4330e896b782fbd5f,335.6203,0,aime24:p24:s0:seed24042,completed,eos,2026-08-10T18:49:41.413519+00:00,9.2724,3278,0.25
patternkv,42,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,25042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed42:p25,c65e8c3ed5d37695c49d94e0870cebd303f0b4afa03e32acb84396723872b686,14668,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,80,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,60,boxed,17074320384,18530435072,formal,3,25,78,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed42/p25.txt,a07319bb498d997e84022032345e831c95041a890f7a83399063a57e504bb4f6,1693.4191,0,aime24:p25:s0:seed25042,completed,eos,2026-08-10T19:17:54.926101+00:00,8.6618,14746,0.25
patternkv,42,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,26042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed42:p26,d0f8d287486d634f803da4d0d83f506534145ad3704bbe3164ef07f05b140cd3,3492,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,55,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,55,boxed,16348085248,18530435072,formal,3,26,81,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed42/p26.txt,829c4dbbe8bd0aae99770eb9e856c7c0a4ee05d76c278a0d518d15790435d98a,373.1167,0,aime24:p26:s0:seed26042,completed,eos,2026-08-10T19:24:08.080642+00:00,9.359,3573,0.25
patternkv,42,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,27042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed42:p27,a1cfd2c749f02245c1bf91eed12da0a222262d56973453e5fa528d7d0782968e,25909,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,699,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,772,boxed,17792294912,18530435072,formal,3,27,91,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed42/p27.txt,55455267e1dbf48fc22b8f1b94e34ee79b35a0335b3ad965f095fa9460deaf69,3367.5967,0,aime24:p27:s0:seed27042,completed,eos,2026-08-10T20:20:15.814794+00:00,7.6936,26000,0.25
patternkv,42,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,28042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed42:p28,eb37e2f280344ecbcd65fbed53d4904bc27909c9fc084534a80b0d686aafc964,16768,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,127,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,12,boxed,17222600192,18530435072,formal,3,28,396,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed42/p28.txt,5d0fee28300fd7259aae807d899e7f83cd2c1f1c97f41c07ca96bf06dfa5ef3a,1944.9102,0,aime24:p28:s0:seed28042,completed,eos,2026-08-10T20:52:40.825322+00:00,8.6215,17164,0.25
patternkv,42,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,29042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed42:p29,5313ce88369ffd3ea902f9504a65938333f234b7e45c9aab6550d916210d9bef,32768,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,902,NVIDIA GeForce RTX 3090,True,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,25,tail_integer,18237939200,18530435072,formal,3,29,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed42/p29.txt,83a0e9e55e3b456f3a212a06f9b087ef5b33089ae77ab6daeee4a61620b1ff3a,4591.1162,0,aime24:p29:s0:seed29042,completed,length,2026-08-10T22:09:12.120761+00:00,7.1373,32888,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,43,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p00,58c1974478dd977d65e7ec0f477dd2bfca939a14801e36cb9ba15c9e3025a275,7073,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,204,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,132,final_answer_nearby_integer,16587406848,18530435072,formal,3,0,154,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p00.txt,8cd95758b5393f09e36b84889daa145818f7d312b691cc9ff931ec73a216190e,753.9836,0,aime24:p0:s0:seed43,completed,eos,2026-08-10T22:21:46.161058+00:00,9.3808,7227,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,1043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p01,4234027a99397b7e8baffc11a9b64b276324f592f96ea0d161bb7e5897f79d1c,25494,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,113,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,7,boxed,17775789568,18530435072,formal,3,1,128,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p01.txt,78fe8124f8cecb3a6b9360231da0fb4524cae480ccda9da0378813a4313ee081,3250.069,0,aime24:p1:s0:seed1043,completed,eos,2026-08-10T23:15:56.374957+00:00,7.8441,25622,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,2043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p02,230200a832c0ff4df42f0d06ef28c51d820a57d496dd4571850e372728948759,15724,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,371,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,29,boxed,17140341760,18530435072,formal,3,2,98,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p02.txt,fa4b6e1816a7b2811065f6d8720fbfd030910094de0f3d6f4b2a6a54648d5605,1836.1461,0,aime24:p2:s0:seed2043,completed,eos,2026-08-10T23:46:32.622450+00:00,8.5636,15822,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,3043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p03,eb8ff647cdf13f4863d91fbb4f24fe21d38e1c7578c96ee84778a427581abc0b,32768,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,385,NVIDIA GeForce RTX 3090,True,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,4,tail_integer,18237939200,18530435072,formal,3,3,103,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p03.txt,75a7893a829a57daa1e9497741d9a16967a14ba2de19584727772b611f1cba56,4658.1166,0,aime24:p3:s0:seed3043,completed,length,2026-08-11T01:04:10.918376+00:00,7.0346,32871,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,4043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p04,5798870030eccf44d461949a584deccd61c7e55a81626a86d1be4dec03d01120,7443,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,110,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,25,boxed,16603910144,18530435072,formal,3,4,87,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p04.txt,830abf503329f8d2162e9383d113288189932d16c3b0673d72407839483bca6b,827.5726,0,aime24:p4:s0:seed4043,completed,eos,2026-08-11T01:17:58.551912+00:00,8.9938,7530,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,5043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p05,3a83e002c718c8de06aa18fe822149ca5f4d7b08ebc255d0018c4a94cee61c04,27337,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,104,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,112,tail_integer,17891329024,18530435072,formal,3,5,171,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p05.txt,0aed2d3bcf67e3d542bb6a1a0bf204e0738d5fdf4c71b986d5537ff60c907f82,3658.0057,0,aime24:p5:s0:seed5043,completed,eos,2026-08-11T02:18:56.709754+00:00,7.4732,27508,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,6043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p06,55a9304339eb3e334da5d6892e871696b6ffc238bc574588543b04e7a86974de,13941,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,721,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,721,boxed,17024787968,18530435072,formal,3,6,117,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p06.txt,c874de5ca8be60b5fc4a3227f0844167bd00a995cb3fb44652299c6d2bd774d6,1587.8944,0,aime24:p6:s0:seed6043,completed,eos,2026-08-11T02:45:24.696626+00:00,8.7796,14058,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,7043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p07,0e7b65d826baf15165d30a1d5b8fb9e732d8b38613a3ce6fc802372118cb9394,16434,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,25,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,25,boxed,17181597184,18530435072,formal,3,7,71,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p07.txt,b92063a05e152ac5a3676ebca239eb0354d3ee9ea61a530c51c93d779ca20e05,1910.6756,0,aime24:p7:s0:seed7043,completed,eos,2026-08-11T03:17:15.475124+00:00,8.6011,16505,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,8043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p08,64b2ee0e3ae39bfc21efaea27a9cb29e0ec10eea58f8ffa4d98a2e2f735d4dda,4241,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,809,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,809,boxed,16397584896,18530435072,formal,3,8,118,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p08.txt,9d4b7ef223fcedb25f8f45c0f7b113a1ba417ed7f151c09d0e696c4edf67606a,451.9797,0,aime24:p8:s0:seed8043,completed,eos,2026-08-11T03:24:47.497179+00:00,9.3832,4359,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,9043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p09,d05be415f7701cfb22f63c2a0858d57798404304b474dd2e34787963e22601e4,4347,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,116,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,116,boxed,16405848064,18530435072,formal,3,9,146,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p09.txt,9e2bb7119779e33f86b526f607ede3eeb7b1a014574a787e6bc40cb913148afb,465.1822,0,aime24:p9:s0:seed9043,completed,eos,2026-08-11T03:32:32.725758+00:00,9.3447,4493,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,10043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p10,d78e648e757eaa43476c3006673f8a127d7d060c044be54935ef1cf759fa565c,18020,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,104,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,291,final_answer_nearby_integer,17288873472,18530435072,formal,3,10,93,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p10.txt,dcaf1b40e7caaf49ee8870bb4e23285f94b8afc2e507b3dbabd1a4d58a43d74d,2141.4433,0,aime24:p10:s0:seed10043,completed,eos,2026-08-11T04:08:14.277699+00:00,8.4149,18113,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,11043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p11,2bd512a40bbfe7b5fae82a12bd5cb4011c88d98ede711648fbfcf6f6db13adc4,5358,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,294,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,147,boxed,16471867392,18530435072,formal,3,11,75,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p11.txt,ce934ad5b42ebdd3d44f621dbd2f81c458e15254a52142d6136a91c2c4fd46dd,575.7373,0,aime24:p11:s0:seed11043,completed,eos,2026-08-11T04:17:50.063391+00:00,9.3063,5433,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,12043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p12,a11e0553edc443b7a42f3c0d556a0951713975ff5c9355d095a436007f6dd0c9,5588,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,540,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,153,final_answer_nearby_integer,16488370688,18530435072,formal,3,12,64,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p12.txt,1cc415082865892bc1d3c160214dbe1fbc7c3fbc888be810db2e2cf9fc0705cb,601.5981,0,aime24:p12:s0:seed12043,completed,eos,2026-08-11T04:27:51.709358+00:00,9.2886,5652,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,13043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p13,ccb1dd27ca5038735b846a070d675c08187ef5144d64b5da0f8576f16ea1dd45,15286,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,197,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,103,boxed,17115575808,18530435072,formal,3,13,113,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p13.txt,9dde519120bdad01fc227971f592272d3c2bc78a83f8998551d91505b11254cd,1771.8984,0,aime24:p13:s0:seed13043,completed,eos,2026-08-11T04:57:23.704426+00:00,8.6269,15399,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,14043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p14,8b206495275be6fb25a910876b5b5c10a000671fe61ffb2ffa38ddfc3d9097c8,6819,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,480,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,2,tail_integer,16562638336,18530435072,formal,3,14,104,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p14.txt,71e5cee9576feafdc460ce5400a6e7b34f59bf8ffb94b09033a1a23ebd6aa978,739.2123,0,aime24:p14:s0:seed14043,completed,eos,2026-08-11T05:09:42.971501+00:00,9.2247,6923,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,15043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p15,44a746a0d9bd2b6fda5b88a2877dc1728b57c24afed4d492c58ffab5c0c65d41,9418,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,73,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,73,boxed,16735952896,18530435072,formal,3,15,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p15.txt,5af8122a643c49bb39b6c4c36012044573f0a40e6f4ef46eb0d8cc40be122877,1054.7166,0,aime24:p15:s0:seed15043,completed,eos,2026-08-11T05:27:17.756097+00:00,8.9294,9538,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,16043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p16,74f2b7b3225688c9dcb781ae703f92bf7af7a5f40f81bc69cd7dd4d839ee85ac,5244,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,468,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,468,boxed,16463606272,18530435072,formal,3,16,74,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p16.txt,a54d4651cbce7c5fde9475cb0c4e3f5625f6786a0ebee7f063abf8e828373cc4,566.4274,0,aime24:p16:s0:seed16043,completed,eos,2026-08-11T05:36:44.230065+00:00,9.258,5318,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,17043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p17,8a4940e15399564912b61ba6abb4840c17f81c857554dd9567b3a9f10aad0d50,12529,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,601,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,601,boxed,16934017024,18530435072,formal,3,17,102,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p17.txt,d1058d4f2dcf5fb3a1435c8865cd44381cb93bd07f223f2de6876315b8633f2a,1437.3501,0,aime24:p17:s0:seed17043,completed,eos,2026-08-11T06:00:41.663292+00:00,8.7167,12631,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,18043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p18,521359167987b99e11c3d3625331dab552f359c7e4c4beffcfc3b651bc617f90,5649,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,23,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,23,boxed,16496621056,18530435072,formal,3,18,219,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p18.txt,dafc1eb9bb3041a1af5fe23968dc956a2a708d0c13654a4e0820f1d91abb66fa,628.2994,0,aime24:p18:s0:seed18043,completed,eos,2026-08-11T06:11:10.012217+00:00,8.9909,5868,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,True,2.50048828125,19043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p19,a1d2acc714adedd8c6e391c2ec1f4841cfc2f4aacde768afb0c079a6a2c8720c,7500,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,321,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,321,boxed,16612170752,18530435072,formal,3,19,78,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p19.txt,4e03b833d8af76ff36639a852e0f9ac30feb1eba2d1874040791ceb138adefe3,818.589,0,aime24:p19:s0:seed19043,completed,eos,2026-08-11T06:24:48.658238+00:00,9.1621,7578,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,20043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p20,941e1a70630077484bd8bf3f8aa985b7112bac6e7c6dc29e9581b94f38de0b2c,25371,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,211,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,31,boxed,17767546880,18530435072,formal,3,20,164,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p20.txt,e88e33cd29a0ef343515c2812fa1f2b18f7ff28725c20f218bb8583ef809b192,3304.6365,0,aime24:p20:s0:seed20043,completed,eos,2026-08-11T07:19:53.438174+00:00,7.6774,25535,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,21043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p21,cd636dee6b81e444bc802a5d178d917bba0bb8a6bd6571c023e5f30b729578e6,20061,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,315,NVIDIA GeForce RTX 3090,False,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,parsed,12,boxed,17429179392,18530435072,formal,3,21,182,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p21.txt,5ea3ebf8c194c407c36aa39832697990461a8648dfc7265d27425f26cc82d0ce,2447.9837,0,aime24:p21:s0:seed21043,completed,eos,2026-08-11T08:00:41.544628+00:00,8.1949,20243,0.25
patternkv,43,pattern_rolling_k2v2_s16_r128_random_v4_b025,False,2.50048828125,22043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,RANDOM_V4_25:seed43:p22,0297cf5eb0db107f9cec6517856e4bcb59b20c18d926677f8be52bb1e36c7f21,32768,492fa5712211d981,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,236,NVIDIA GeForce RTX 3090,True,cuda:0,RANDOM_V4_25,ac94cabede2d69a9,DeepSeek-R1-Distill-Llama-8B,False,failed,,failure,18237939200,18530435072,formal,3,22,97,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/RANDOM_V4_25/seed43/p22.txt,0641d4defb4162d091d14abe09d28e1510d38770985a28a42a9b6f7140f7a52c,4818.3789,0,aime24:p22:s0:seed22043,completed,length,2026-08-11T09:21:00.103436+00:00,6.8006,32865,0.25
