method,base_seed,effective_seed,problem_id,selector_task_key,layer,v4_tokens,total_tokens,fraction,generation_config_hash,formal_config_hash
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,10,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,11,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,12,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,13,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,14,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,15,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,16,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,17,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,18,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,19,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,20,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,21,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,22,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,23,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,24,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,25,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,26,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,27,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,28,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,29,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,30,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,3044,3,aime24:p3:s0:seed3044,31,3616,14464,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,0,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,1,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,2,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,3,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,4,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,5,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,6,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,7,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,8,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,9,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,10,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,11,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,12,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,13,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,14,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,15,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,16,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,17,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,18,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,19,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,20,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,21,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,22,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,23,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,24,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,25,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,26,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,27,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,28,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,29,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,30,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,4044,4,aime24:p4:s0:seed4044,31,1280,5120,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,0,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,1,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,2,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,3,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,4,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,5,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,6,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,7,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,8,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,9,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,10,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,11,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,12,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,13,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,14,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,15,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,16,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,17,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,18,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,19,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,20,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,21,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,22,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,23,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,24,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,25,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,26,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,27,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,28,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,29,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,30,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,5044,5,aime24:p5:s0:seed5044,31,2368,9472,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,0,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,1,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,2,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,3,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,4,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,5,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,6,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,7,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,8,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,9,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,10,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,11,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,12,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,13,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,14,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,15,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,16,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,17,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,18,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,19,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,20,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,21,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,22,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,23,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,24,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,25,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,26,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,27,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,28,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,29,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,30,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,6044,6,aime24:p6:s0:seed6044,31,3168,12672,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,0,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,1,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,2,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,3,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,4,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,5,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,6,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,7,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,8,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,9,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,10,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,11,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,12,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,13,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,14,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,15,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,16,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,17,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,18,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,19,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,20,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,21,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,22,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,23,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,24,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,25,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,26,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,27,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,28,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,29,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,30,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,7044,7,aime24:p7:s0:seed7044,31,1120,4480,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,0,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,1,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,2,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,3,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,4,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,5,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,6,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,7,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,8,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,9,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,10,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,11,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,12,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,13,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,14,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,15,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,16,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,17,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,18,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,19,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,20,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,21,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,22,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,23,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,24,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,25,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,26,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,27,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,28,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,29,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,30,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,8044,8,aime24:p8:s0:seed8044,31,2400,9600,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,0,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,1,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,2,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,3,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,4,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,5,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,6,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,7,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,8,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,9,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,10,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,11,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,12,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,13,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,14,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,15,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,16,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,17,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,18,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
RANDOM_V4_25,44,9044,9,aime24:p9:s0:seed9044,19,1696,6784,0.25,492fa5712211d981,35fdc9fe0d9dda5e
