path	git_status	category	approx_diff_size	likely_originating_task	scientific_system_purpose	should_commit	proposed_commit_group	reason	file_type	bytes
reports/system_request_invariant_attention_value_fix_v1/b2_reorder_postfix.json	??	FINAL_REPORT	20 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	20
reports/system_request_invariant_attention_value_fix_v1/b4_postfix.json	??	FINAL_REPORT	20 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	20
reports/system_request_invariant_attention_value_fix_v1/b4_value_test.json	??	FINAL_REPORT	19 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	19
reports/system_request_invariant_attention_value_fix_v1/before_fix_value_planner.md	??	FINAL_REPORT	348 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (319)	348
reports/system_request_invariant_attention_value_fix_v1/current_worktree_fix_state.md	??	FINAL_REPORT	282 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	282
reports/system_request_invariant_attention_value_fix_v1/environment.md	??	FINAL_REPORT	210 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	210
reports/system_request_invariant_attention_value_fix_v1/final_gate.json	??	FINAL_REPORT	3528 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	3528
reports/system_request_invariant_attention_value_fix_v1/fixed_value_split_size_selection.md	??	FINAL_REPORT	187 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	187
reports/system_request_invariant_attention_value_fix_v1/golden_value_reduction_postfix.json	??	FINAL_REPORT	397 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	397
reports/system_request_invariant_attention_value_fix_v1/independent_flush_postfix.json	??	FINAL_REPORT	62 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	62
reports/system_request_invariant_attention_value_fix_v1/layer0_propagation_postfix.json	??	FINAL_REPORT	789 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	789
reports/system_request_invariant_attention_value_fix_v1/layer1_propagation_postfix.json	??	FINAL_REPORT	155 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	155
reports/system_request_invariant_attention_value_fix_v1/peer_content_value_test.json	??	FINAL_REPORT	19 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	19
reports/system_request_invariant_attention_value_fix_v1/peer_length_value_test.json	??	FINAL_REPORT	19 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	19
reports/system_request_invariant_attention_value_fix_v1/per_token_pv_postfix.json	??	FINAL_REPORT	234 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	234
reports/system_request_invariant_attention_value_fix_v1/preflight.json	??	FINAL_REPORT	7843 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	7843
reports/system_request_invariant_attention_value_fix_v1/production_fix.md	??	FINAL_REPORT	373 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (354)	373
reports/system_request_invariant_attention_value_fix_v1/regression_summary.md	??	FINAL_REPORT	114 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	114
reports/system_request_invariant_attention_value_fix_v1/reorder_value_test.json	??	FINAL_REPORT	19 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	19
reports/system_request_invariant_attention_value_fix_v1/request_invariant_value_contract.md	??	FINAL_REPORT	382 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (345)	382
reports/system_request_invariant_attention_value_fix_v1/secondary_divergence_after_value_fix.json	??	FINAL_REPORT	160 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	160
reports/system_request_invariant_attention_value_fix_v1/system_invariants.json	??	FINAL_REPORT	312 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	312
reports/system_request_invariant_attention_value_fix_v1/value_split_boundary_tests.json	??	FINAL_REPORT	982 bytes	request-invariant value reduction	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	982
reports/system_request_lifecycle_manager_v1/allocation_peer_isolation.json	??	FINAL_REPORT	185 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	185
reports/system_request_lifecycle_manager_v1/allocation_reset_contract.md	??	FINAL_REPORT	508 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	508
reports/system_request_lifecycle_manager_v1/environment.md	??	FINAL_REPORT	552 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	552
reports/system_request_lifecycle_manager_v1/final_gate.json	??	FINAL_REPORT	3013 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	3013
reports/system_request_lifecycle_manager_v1/full_pytest.txt	??	FINAL_REPORT	384 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	384
reports/system_request_lifecycle_manager_v1/git_state.txt	??	FINAL_REPORT	548 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	548
reports/system_request_lifecycle_manager_v1/lifecycle_architecture.md	??	FINAL_REPORT	674 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	674
reports/system_request_lifecycle_manager_v1/lifecycle_state_machine.md	??	FINAL_REPORT	395 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	395
reports/system_request_lifecycle_manager_v1/manual_lifecycle_sequence.json	??	FINAL_REPORT	341 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	341
reports/system_request_lifecycle_manager_v1/manual_lifecycle_sequence.md	??	FINAL_REPORT	378 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	378
reports/system_request_lifecycle_manager_v1/middle_row_removal.json	??	FINAL_REPORT	233 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	233
reports/system_request_lifecycle_manager_v1/page_ownership_contract.md	??	FINAL_REPORT	500 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	500
reports/system_request_lifecycle_manager_v1/page_ownership_release.json	??	FINAL_REPORT	248 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	248
reports/system_request_lifecycle_manager_v1/persistent_slot_contract.md	??	FINAL_REPORT	466 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	466
reports/system_request_lifecycle_manager_v1/persistent_state_reset_matrix.json	??	FINAL_REPORT	413 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	413
reports/system_request_lifecycle_manager_v1/preflight.json	??	FINAL_REPORT	3276 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	3276
reports/system_request_lifecycle_manager_v1/ragged_gate_regression.json	??	FINAL_REPORT	604 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	604
reports/system_request_lifecycle_manager_v1/ragged_regression.txt	??	GENERATED_LOG	1040 bytes	request lifecycle / dynamic batching	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	1040
reports/system_request_lifecycle_manager_v1/regression_summary.md	??	FINAL_REPORT	1038 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	1038
reports/system_request_lifecycle_manager_v1/release_contract.md	??	FINAL_REPORT	316 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	316
reports/system_request_lifecycle_manager_v1/release_peer_isolation.json	??	FINAL_REPORT	182 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	182
reports/system_request_lifecycle_manager_v1/request_state_inventory.md	??	FINAL_REPORT	5443 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	Unicode text, UTF-8 text, with very long lines (341)	5443
reports/system_request_lifecycle_manager_v1/row_identity_audit.md	??	FINAL_REPORT	1515 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	1515
reports/system_request_lifecycle_manager_v1/row_remap_state_comparison.json	??	FINAL_REPORT	221 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	221
reports/system_request_lifecycle_manager_v1/runtime_env.txt	??	FINAL_REPORT	425 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	425
reports/system_request_lifecycle_manager_v1/slot_reuse_contract.md	??	FINAL_REPORT	444 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	444
reports/system_request_lifecycle_manager_v1/slot_reuse_poison_test.json	??	FINAL_REPORT	560 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	560
reports/system_request_lifecycle_manager_v1/system_invariants.json	??	FINAL_REPORT	479 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	479
reports/system_request_lifecycle_manager_v1/targeted_pytest.txt	??	FINAL_REPORT	985 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	985
reports/system_secondary_mlp_batch_invariance_v1/activation_comparison.json	??	FINAL_REPORT	360 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	360
reports/system_secondary_mlp_batch_invariance_v1/attention_regression_after_mlp_fix.json	??	FINAL_REPORT	706 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	706
reports/system_secondary_mlp_batch_invariance_v1/b2_16step_postfix.json	??	FINAL_REPORT	143 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	143
reports/system_secondary_mlp_batch_invariance_v1/b2_16step_postfix.md	??	FINAL_REPORT	79 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	79
reports/system_secondary_mlp_batch_invariance_v1/b2_reorder_postfix.json	??	FINAL_REPORT	20 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	20
reports/system_secondary_mlp_batch_invariance_v1/b4_postfix.json	??	FINAL_REPORT	20 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	20
reports/system_secondary_mlp_batch_invariance_v1/bi_mlp_forward_oracle.json	??	FINAL_REPORT	4953 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	4953
reports/system_secondary_mlp_batch_invariance_v1/bi_mlp_frozen_oracle.json	??	FINAL_REPORT	7726 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	7726
reports/system_secondary_mlp_batch_invariance_v1/down_proj_comparison.json	??	FINAL_REPORT	361 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	361
reports/system_secondary_mlp_batch_invariance_v1/environment.md	??	FINAL_REPORT	210 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	210
reports/system_secondary_mlp_batch_invariance_v1/final_gate.json	??	FINAL_REPORT	3504 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	3504
reports/system_secondary_mlp_batch_invariance_v1/gate_proj_comparison.json	??	FINAL_REPORT	360 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	360
reports/system_secondary_mlp_batch_invariance_v1/gated_product_comparison.json	??	FINAL_REPORT	364 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	364
reports/system_secondary_mlp_batch_invariance_v1/independent_flush_postfix.json	??	FINAL_REPORT	87 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	87
reports/system_secondary_mlp_batch_invariance_v1/layer0_propagation_postfix.json	??	FINAL_REPORT	361 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	361
reports/system_secondary_mlp_batch_invariance_v1/layer1_propagation_postfix.json	??	FINAL_REPORT	86 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	86
reports/system_secondary_mlp_batch_invariance_v1/minimal_bi_mlp_ablation.json	??	FINAL_REPORT	174 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	174
reports/system_secondary_mlp_batch_invariance_v1/mlp_boundary_trace.json	??	FINAL_REPORT	16504 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	16504
reports/system_secondary_mlp_batch_invariance_v1/mlp_call_graph.md	??	FINAL_REPORT	219 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	219
reports/system_secondary_mlp_batch_invariance_v1/mlp_input_comparison.json	??	FINAL_REPORT	308 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	308
reports/system_secondary_mlp_batch_invariance_v1/mlp_norm_comparison.json	??	FINAL_REPORT	308 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	308
reports/system_secondary_mlp_batch_invariance_v1/preflight.json	??	FINAL_REPORT	8271 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	8271
reports/system_secondary_mlp_batch_invariance_v1/production_mlp_fix.md	??	FINAL_REPORT	208 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	208
reports/system_secondary_mlp_batch_invariance_v1/production_mlp_postfix.json	??	FINAL_REPORT	4953 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	4953
reports/system_secondary_mlp_batch_invariance_v1/real_input_mlp_frozen_oracle.json	??	FINAL_REPORT	7726 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	7726
reports/system_secondary_mlp_batch_invariance_v1/regression_summary.md	??	FINAL_REPORT	445 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	445
reports/system_secondary_mlp_batch_invariance_v1/secondary_divergence_after_mlp_fix.json	??	FINAL_REPORT	146 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	146
reports/system_secondary_mlp_batch_invariance_v1/system_invariants.json	??	FINAL_REPORT	305 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	305
reports/system_secondary_mlp_batch_invariance_v1/up_proj_comparison.json	??	FINAL_REPORT	361 bytes	batch-invariant MLP / RMSNorm	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	361
reports/system_serving_benchmark_v1/baseline_audit.json	??	FINAL_REPORT	782 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	782
reports/system_serving_benchmark_v1/benchmark_config.json	??	FINAL_REPORT	344 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	344
reports/system_serving_benchmark_v1/environment.json	??	FINAL_REPORT	442 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	442
reports/system_serving_benchmark_v1/final_gate.json	??	FINAL_REPORT	2706 bytes	dynamic add/remove batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	JSON text data	2706
reports/system_serving_benchmark_v1/final_report.md	??	FINAL_REPORT	3952 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	ASCII text, with very long lines (406)	3952
reports/system_serving_benchmark_v1/full_pytest.txt	??	FINAL_REPORT	32 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	ASCII text	32
reports/system_serving_benchmark_v1/git_diff_check.txt	??	GENERATED_LOG	23 bytes	serving benchmark v1	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	23
reports/system_serving_benchmark_v1/git_state.txt	??	FINAL_REPORT	4405 bytes	request lifecycle / dynamic batching	Scientific report/evidence artifact.	yes	A_request_lifecycle_continuous_batching	semantic source/test/report artifact	ASCII text	4405
reports/system_serving_benchmark_v1/gpu_state_before.txt	??	GENERATED_LOG	5001 bytes	serving benchmark v1	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	5001
reports/system_serving_benchmark_v1/max_concurrency.json	??	FINAL_REPORT	422 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	422
reports/system_serving_benchmark_v1/memory_results.json	??	FINAL_REPORT	6003 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	6003
reports/system_serving_benchmark_v1/preflight.txt	??	GENERATED_LOG	4405 bytes	request lifecycle / dynamic batching	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	4405
reports/system_serving_benchmark_v1/raw_runs.json	??	RAW_EXPERIMENT_ARTIFACT	46043 bytes	serving benchmark v1	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	46043
reports/system_serving_benchmark_v1/raw_runs.jsonl	??	RAW_EXPERIMENT_ARTIFACT	41080 bytes	serving benchmark v1	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	New Line Delimited JSON text data	41080
reports/system_serving_benchmark_v1/regressions.txt	??	GENERATED_LOG	121 bytes	ragged / lifecycle correctness	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	121
reports/system_serving_benchmark_v1/scheduler_overhead.json	??	FINAL_REPORT	189 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	189
reports/system_serving_benchmark_v1/smoke/benchmark_config.json	??	RAW_EXPERIMENT_ARTIFACT	326 bytes	serving benchmark v1	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	326
reports/system_serving_benchmark_v1/smoke/max_concurrency.json	??	RAW_EXPERIMENT_ARTIFACT	415 bytes	serving benchmark v1	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	415
reports/system_serving_benchmark_v1/smoke/raw_runs.json	??	RAW_EXPERIMENT_ARTIFACT	11442 bytes	serving benchmark v1	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	11442
reports/system_serving_benchmark_v1/smoke/raw_runs.jsonl	??	RAW_EXPERIMENT_ARTIFACT	10199 bytes	serving benchmark v1	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	New Line Delimited JSON text data	10199
reports/system_serving_benchmark_v1/smoke/summary.csv	??	RAW_EXPERIMENT_ARTIFACT	1040 bytes	serving benchmark v1	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	CSV ASCII text	1040
reports/system_serving_benchmark_v1/smoke/summary.json	??	RAW_EXPERIMENT_ARTIFACT	2179 bytes	serving benchmark v1	Raw experiment/probe artifact; review before committing.	review	REVIEW_OR_EXCLUDE	raw/binary/probe artifact requires manual review before staging	JSON text data	2179
reports/system_serving_benchmark_v1/summary.csv	??	FINAL_REPORT	1916 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	1916
reports/system_serving_benchmark_v1/summary.json	??	FINAL_REPORT	4415 bytes	serving benchmark v1	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	4415
reports/system_step1_layer0_kpath_forensic_v1/environment.md	??	FINAL_REPORT	9743 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (1517)	9743
reports/system_step1_layer0_kpath_forensic_v1/existing_bi_kproj_audit.md	??	FINAL_REPORT	400 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text, with very long lines (372)	400
reports/system_step1_layer0_kpath_forensic_v1/existing_bi_kproj_oracle.json	??	FINAL_REPORT	1374 bytes	batch-invariant K projection	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1374
reports/system_step1_layer0_kpath_forensic_v1/final_gate.json	??	FINAL_REPORT	2112 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2112
reports/system_step1_layer0_kpath_forensic_v1/fixed_shape_padding_oracle.json	??	FINAL_REPORT	1697 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	1697
reports/system_step1_layer0_kpath_forensic_v1/fp32_diagnostic_oracle.json	??	FINAL_REPORT	233 bytes	step1 layer0 K path forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	233
reports/system_step1_layer0_kpath_forensic_v1/frozen_kproj_batch_shape_oracle.json	??	FINAL_REPORT	2059 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	2059
reports/system_step1_layer0_kpath_forensic_v1/kpath_call_graph.md	??	FINAL_REPORT	508 bytes	step1 layer0 K path forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	508
reports/system_step1_layer0_kpath_forensic_v1/kproj_kernel_audit.md	??	FINAL_REPORT	1262 bytes	step1 layer0 K path forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	ASCII text	1262
reports/system_step1_layer0_kpath_forensic_v1/kproj_runtime_dispatch.json	??	FINAL_REPORT	5614 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	5614
reports/system_step1_layer0_kpath_forensic_v1/model_input_comparison.json	??	FINAL_REPORT	3369 bytes	ragged / lifecycle correctness	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	3369
reports/system_step1_layer0_kpath_forensic_v1/operator_boundary_comparison.json	??	FINAL_REPORT	7531 bytes	step1 layer0 K path forensic	Scientific report/evidence artifact.	yes	A_request_local_fixed_split_semantics	semantic source/test/report artifact	JSON text data	7531
