kv_type,metric,task,layer,kv_head,rank,score,count,contrib
v,relative_candidate_benefit,hotpotqa,25,7,202,-3.4001026570281816,96,-326.40985507470543
v,relative_candidate_benefit,hotpotqa,23,7,203,-3.4828888176339365,96,-334.3573264928579
v,relative_candidate_benefit,hotpotqa,18,5,204,-3.5495734016783143,96,-340.75904656111817
v,relative_candidate_benefit,hotpotqa,21,6,205,-3.626278802048829,96,-348.1227649966876
v,relative_candidate_benefit,hotpotqa,25,2,206,-3.6794376997520266,96,-353.22601917619454
v,relative_candidate_benefit,hotpotqa,19,0,207,-3.81186256723115,96,-365.9388064541904
v,relative_candidate_benefit,hotpotqa,19,3,208,-3.8315771668901584,96,-367.8314080214552
v,relative_candidate_benefit,hotpotqa,31,4,209,-3.857854542805205,96,-370.35403610929967
v,relative_candidate_benefit,hotpotqa,23,0,210,-3.9409976144978427,96,-378.3357709917929
v,relative_candidate_benefit,hotpotqa,22,5,211,-3.9730777460984483,96,-381.415463625451
v,relative_candidate_benefit,hotpotqa,28,1,212,-4.1861716378226115,96,-401.8724772309707
v,relative_candidate_benefit,hotpotqa,6,6,213,-4.24440916037491,96,-407.4632793959913
v,relative_candidate_benefit,hotpotqa,10,1,214,-4.688201685621746,96,-450.0673618196877
v,relative_candidate_benefit,hotpotqa,29,4,215,-4.870269505610559,96,-467.5458725386137
v,relative_candidate_benefit,hotpotqa,2,7,216,-4.9295018767927825,96,-473.2321801721071
v,relative_candidate_benefit,hotpotqa,15,0,217,-4.9508885942180205,96,-475.28530504492994
v,relative_candidate_benefit,hotpotqa,23,6,218,-5.000226377028357,96,-480.02173219472223
v,relative_candidate_benefit,hotpotqa,14,4,219,-5.032411824514095,96,-483.11153515335315
v,relative_candidate_benefit,hotpotqa,27,1,220,-5.285698362682621,96,-507.42704281753157
v,relative_candidate_benefit,hotpotqa,4,0,221,-5.381211826676271,96,-516.596335360922
v,relative_candidate_benefit,hotpotqa,25,6,222,-5.86819367448943,96,-563.3465927509853
v,relative_candidate_benefit,hotpotqa,23,5,223,-5.930286689555668,96,-569.3075221973442
v,relative_candidate_benefit,hotpotqa,26,7,224,-5.960587689765173,96,-572.2164182174566
v,relative_candidate_benefit,hotpotqa,29,0,225,-6.112643659593281,96,-586.8137913209549
v,relative_candidate_benefit,hotpotqa,2,4,226,-6.261292569734866,96,-601.0840866945471
v,relative_candidate_benefit,hotpotqa,20,0,227,-6.418706740462231,96,-616.1958470843742
v,relative_candidate_benefit,hotpotqa,22,0,228,-6.572779370531356,96,-630.9868195710102
v,relative_candidate_benefit,hotpotqa,28,4,229,-6.702858590007459,96,-643.474424640716
v,relative_candidate_benefit,hotpotqa,22,1,230,-6.856237785836438,96,-658.198827440298
v,relative_candidate_benefit,hotpotqa,24,4,231,-7.051501929021683,96,-676.9441851860815
v,relative_candidate_benefit,hotpotqa,27,7,232,-7.2391081249902385,96,-694.9543799990629
v,relative_candidate_benefit,hotpotqa,25,1,233,-7.402498502256811,96,-710.6398562166538
v,relative_candidate_benefit,hotpotqa,21,7,234,-7.9154094389440575,96,-759.8793061386295
v,relative_candidate_benefit,hotpotqa,2,2,235,-7.986240238739938,96,-766.679062919034
v,relative_candidate_benefit,hotpotqa,27,0,236,-8.065593440448962,96,-774.2969702831004
v,relative_candidate_benefit,hotpotqa,23,3,237,-8.394792336116689,96,-805.9000642672022
v,relative_candidate_benefit,hotpotqa,25,3,238,-8.97906179412005,96,-861.9899322355247
v,relative_candidate_benefit,hotpotqa,29,1,239,-9.64042231635978,96,-925.480542370539
v,relative_candidate_benefit,hotpotqa,24,1,240,-10.269714808649693,96,-985.8926216303706
v,relative_candidate_benefit,hotpotqa,29,3,241,-10.823362622718909,96,-1039.0428117810152
v,relative_candidate_benefit,hotpotqa,2,0,242,-11.211112394367483,96,-1076.2667898592783
v,relative_candidate_benefit,hotpotqa,1,2,243,-11.30315954083206,96,-1085.1033159198778
v,relative_candidate_benefit,hotpotqa,26,3,244,-13.798962642500259,96,-1324.700413680025
v,relative_candidate_benefit,hotpotqa,2,6,245,-15.105722441254796,96,-1450.1493543604604
v,relative_candidate_benefit,hotpotqa,5,7,246,-16.02999910609015,96,-1538.8799141846541
v,relative_candidate_benefit,hotpotqa,3,1,247,-16.505781185441922,96,-1584.5549938024244
v,relative_candidate_benefit,hotpotqa,20,4,248,-17.127789024980533,96,-1644.267746398131
v,relative_candidate_benefit,hotpotqa,23,1,249,-17.514906489214145,96,-1681.431022964558
v,relative_candidate_benefit,hotpotqa,2,3,250,-18.551661795948892,96,-1780.9595324110935
v,relative_candidate_benefit,hotpotqa,6,4,251,-20.76892640528607,96,-1993.8169349074628
v,relative_candidate_benefit,hotpotqa,4,7,252,-21.81700581747066,96,-2094.432558477183
v,relative_candidate_benefit,hotpotqa,3,4,253,-32.22761586018188,96,-3093.8511225774605
v,relative_candidate_benefit,hotpotqa,16,5,254,-34.99419587144863,96,-3359.4428036590684
v,relative_candidate_benefit,hotpotqa,1,4,255,-86.17031606596159,96,-8272.350342332313
v,relative_candidate_benefit,hotpotqa,2,5,256,-106.89437851182298,96,-10261.860337135005
v,relative_candidate_benefit,passage_retrieval_en,0,7,1,0.8533021090646243,96,81.91700247020394
v,relative_candidate_benefit,passage_retrieval_en,0,5,2,0.6860613967452744,96,65.86189408754635
v,relative_candidate_benefit,passage_retrieval_en,11,4,3,0.6352902392403258,96,60.98786296707128
v,relative_candidate_benefit,passage_retrieval_en,0,6,4,0.5337453765814049,96,51.23955615181487
v,relative_candidate_benefit,passage_retrieval_en,1,4,5,0.49031168278192155,96,47.06992154706447
v,relative_candidate_benefit,passage_retrieval_en,1,2,6,0.47574232515615406,96,45.67126321499079
v,relative_candidate_benefit,passage_retrieval_en,0,0,7,0.47091752471777154,96,45.20808237290607
v,relative_candidate_benefit,passage_retrieval_en,6,2,8,0.44301224832113345,96,42.52917583882881
v,relative_candidate_benefit,passage_retrieval_en,13,0,9,0.43246075031658915,96,41.51623203039256
v,relative_candidate_benefit,passage_retrieval_en,13,2,10,0.4029761935574932,96,38.68571458151935
v,relative_candidate_benefit,passage_retrieval_en,1,0,11,0.38521677990715236,96,36.980810871086625
v,relative_candidate_benefit,passage_retrieval_en,1,6,12,0.37970493002493505,96,36.45167328239376
v,relative_candidate_benefit,passage_retrieval_en,8,2,13,0.3746948915796693,96,35.97070959164825
v,relative_candidate_benefit,passage_retrieval_en,9,0,14,0.36843300972472864,96,35.36956893357395
v,relative_candidate_benefit,passage_retrieval_en,8,5,15,0.3631173158935203,96,34.85926232577795
v,relative_candidate_benefit,passage_retrieval_en,9,2,16,0.3388252399634639,96,32.527223036492536
v,relative_candidate_benefit,passage_retrieval_en,15,1,17,0.33835594982752265,96,32.482171183442176
v,relative_candidate_benefit,passage_retrieval_en,8,7,18,0.3367948828024434,96,32.33230874903457
v,relative_candidate_benefit,passage_retrieval_en,0,2,19,0.3314508227795498,96,31.81927898683678
v,relative_candidate_benefit,passage_retrieval_en,9,7,20,0.3020402208193494,96,28.995861198657543
v,relative_candidate_benefit,passage_retrieval_en,30,1,21,0.2998952978162681,96,28.78994859036174
v,relative_candidate_benefit,passage_retrieval_en,12,3,22,0.28810929762067844,96,27.658492571585132
v,relative_candidate_benefit,passage_retrieval_en,13,4,23,0.280290294764545,96,26.90786829739632
v,relative_candidate_benefit,passage_retrieval_en,12,6,24,0.2767118391579287,96,26.564336559161156
v,relative_candidate_benefit,passage_retrieval_en,1,1,25,0.27314328963780915,96,26.221755805229677
v,relative_candidate_benefit,passage_retrieval_en,20,7,26,0.27101265373821964,96,26.017214758869084
v,relative_candidate_benefit,passage_retrieval_en,12,2,27,0.24772933453588578,96,23.782016115445035
v,relative_candidate_benefit,passage_retrieval_en,7,1,28,0.24673697867507505,96,23.686749952807205
v,relative_candidate_benefit,passage_retrieval_en,8,4,29,0.21845556800834623,96,20.97173452880124
v,relative_candidate_benefit,passage_retrieval_en,1,7,30,0.21144782756148786,96,20.298991445902836
v,relative_candidate_benefit,passage_retrieval_en,1,5,31,0.1915642009470774,96,18.390163290919432
v,relative_candidate_benefit,passage_retrieval_en,26,2,32,0.1901585750286238,96,18.255223202747885
v,relative_candidate_benefit,passage_retrieval_en,14,6,33,0.18872923595456767,96,18.118006651638495
v,relative_candidate_benefit,passage_retrieval_en,11,0,34,0.18263410801253702,96,17.532874369203554
v,relative_candidate_benefit,passage_retrieval_en,8,1,35,0.17660552822333322,96,16.95413070943999
v,relative_candidate_benefit,passage_retrieval_en,14,3,36,0.17431152717014609,96,16.733906608334024
v,relative_candidate_benefit,passage_retrieval_en,12,0,37,0.17023350424098252,96,16.342416407134323
v,relative_candidate_benefit,passage_retrieval_en,13,3,38,0.16623380107741417,96,15.95844490343176
v,relative_candidate_benefit,passage_retrieval_en,6,5,39,0.15715097625917218,96,15.08649372088053
v,relative_candidate_benefit,passage_retrieval_en,16,2,40,0.14729761457498158,96,14.140570999198232
v,relative_candidate_benefit,passage_retrieval_en,1,3,41,0.14722524123860722,96,14.133623158906293
v,relative_candidate_benefit,passage_retrieval_en,29,6,42,0.14274376570978586,96,13.703401508139443
v,relative_candidate_benefit,passage_retrieval_en,10,5,43,0.13936871430448308,96,13.379396573230375
v,relative_candidate_benefit,passage_retrieval_en,30,4,44,0.1339665984431819,96,12.860793450545463
v,relative_candidate_benefit,passage_retrieval_en,25,5,45,0.1188030438499917,96,11.405092209599204
v,relative_candidate_benefit,passage_retrieval_en,0,1,46,0.11071827530259115,96,10.62895442904875
v,relative_candidate_benefit,passage_retrieval_en,14,0,47,0.10546942898229232,96,10.125065182300062
v,relative_candidate_benefit,passage_retrieval_en,26,5,48,0.10352981754817075,96,9.938862484624392
v,relative_candidate_benefit,passage_retrieval_en,5,3,49,0.09466082057486981,96,9.087438775187502
v,relative_candidate_benefit,passage_retrieval_en,15,5,50,0.08299983927120562,96,7.967984570035739
v,relative_candidate_benefit,passage_retrieval_en,0,3,51,0.05597307642631603,96,5.373415336926339
v,relative_candidate_benefit,passage_retrieval_en,27,4,52,0.04530435828757843,96,4.349218395607529
v,relative_candidate_benefit,passage_retrieval_en,3,3,53,0.037465978171890346,96,3.5967339045014732
v,relative_candidate_benefit,passage_retrieval_en,11,3,54,0.03561975519746983,96,3.4194964989571037
v,relative_candidate_benefit,passage_retrieval_en,15,2,55,0.027679443296340134,96,2.657226556448653
v,relative_candidate_benefit,passage_retrieval_en,0,4,56,0.025886104231103452,96,2.4850660061859315
v,relative_candidate_benefit,passage_retrieval_en,16,7,57,0.020165040489641923,96,1.9358438870056247
v,relative_candidate_benefit,passage_retrieval_en,17,6,58,0.0010650293286197654,96,0.10224281554749748
v,relative_candidate_benefit,passage_retrieval_en,30,0,59,-0.006498588183999093,96,-0.623864465663913
v,relative_candidate_benefit,passage_retrieval_en,8,3,60,-0.012152584059200444,96,-1.1666480696832426
v,relative_candidate_benefit,passage_retrieval_en,28,0,61,-0.013529418279608352,96,-1.2988241548424018
v,relative_candidate_benefit,passage_retrieval_en,7,0,62,-0.015955388365912853,96,-1.5317172831276338
v,relative_candidate_benefit,passage_retrieval_en,16,3,63,-0.02298673885188655,96,-2.2067269297811087
v,relative_candidate_benefit,passage_retrieval_en,12,1,64,-0.04372049816821525,96,-4.197167824148664
v,relative_candidate_benefit,passage_retrieval_en,29,7,65,-0.061316300593995066,96,-5.886364857023526
v,relative_candidate_benefit,passage_retrieval_en,8,6,66,-0.07023360543686534,96,-6.742426121939072
v,relative_candidate_benefit,passage_retrieval_en,12,4,67,-0.11217293867290463,96,-10.768602112598845
v,relative_candidate_benefit,passage_retrieval_en,9,3,68,-0.12684486136943576,96,-12.177106691465832
v,relative_candidate_benefit,passage_retrieval_en,15,4,69,-0.128924572691997,96,-12.376758978431713
v,relative_candidate_benefit,passage_retrieval_en,18,6,70,-0.12908075241778963,96,-12.391752232107804
v,relative_candidate_benefit,passage_retrieval_en,10,4,71,-0.13176709528524203,96,-12.649641147383235
v,relative_candidate_benefit,passage_retrieval_en,9,4,72,-0.13519960690956212,96,-12.979162263317964
v,relative_candidate_benefit,passage_retrieval_en,13,6,73,-0.15123473014108882,96,-14.518534093544528
v,relative_candidate_benefit,passage_retrieval_en,11,5,74,-0.16505467249564199,96,-15.84524855958163
v,relative_candidate_benefit,passage_retrieval_en,17,0,75,-0.1764102630791935,96,-16.935385255602576
v,relative_candidate_benefit,passage_retrieval_en,17,7,76,-0.18099943711767005,96,-17.375945963296324
v,relative_candidate_benefit,passage_retrieval_en,14,5,77,-0.19132560727099868,96,-18.367258298015873
v,relative_candidate_benefit,passage_retrieval_en,28,5,78,-0.19788577707431756,96,-18.997034599134487
v,relative_candidate_benefit,passage_retrieval_en,31,3,79,-0.22679020842515363,96,-21.77186000881475
v,relative_candidate_benefit,passage_retrieval_en,31,6,80,-0.23726497888957176,96,-22.77743797339889
v,relative_candidate_benefit,passage_retrieval_en,3,6,81,-0.24012329403621693,96,-23.051836227476826
v,relative_candidate_benefit,passage_retrieval_en,13,7,82,-0.24038254600683773,96,-23.076724416656422
v,relative_candidate_benefit,passage_retrieval_en,29,5,83,-0.2417591869690442,96,-23.208881949028243
v,relative_candidate_benefit,passage_retrieval_en,13,5,84,-0.26156769258379053,96,-25.11049848804389
v,relative_candidate_benefit,passage_retrieval_en,14,1,85,-0.30166932236342586,96,-28.96025494688888
v,relative_candidate_benefit,passage_retrieval_en,18,4,86,-0.3062438392944536,96,-29.399408572267546
v,relative_candidate_benefit,passage_retrieval_en,7,5,87,-0.30841840497404377,96,-29.6081668775082
v,relative_candidate_benefit,passage_retrieval_en,17,2,88,-0.3093057524422568,96,-29.69335223445665
v,relative_candidate_benefit,passage_retrieval_en,9,5,89,-0.31610401841003466,96,-30.345985767363327
v,relative_candidate_benefit,passage_retrieval_en,22,4,90,-0.32125969059457055,96,-30.84093029707877
v,relative_candidate_benefit,passage_retrieval_en,30,7,91,-0.3342923179223902,96,-32.09206252054946
v,relative_candidate_benefit,passage_retrieval_en,31,7,92,-0.3390868425360794,96,-32.552336883463624
v,relative_candidate_benefit,passage_retrieval_en,15,6,93,-0.34300532810321843,96,-32.92851149790897
v,relative_candidate_benefit,passage_retrieval_en,28,2,94,-0.35141933510590917,96,-33.73625617016728
v,relative_candidate_benefit,passage_retrieval_en,5,1,95,-0.36242895057795516,96,-34.79317925548369
v,relative_candidate_benefit,passage_retrieval_en,5,4,96,-0.37167804814323113,96,-35.68109262175019
v,relative_candidate_benefit,passage_retrieval_en,14,7,97,-0.3728420829719163,96,-35.79283996530396
v,relative_candidate_benefit,passage_retrieval_en,28,7,98,-0.3756897636004635,96,-36.0662173056445
v,relative_candidate_benefit,passage_retrieval_en,5,2,99,-0.38391276219984033,96,-36.85562517118467
v,relative_candidate_benefit,passage_retrieval_en,30,6,100,-0.41709941945393947,96,-40.04154426757819
v,relative_candidate_benefit,passage_retrieval_en,2,1,101,-0.4316498786804111,96,-41.43838835331947
v,relative_candidate_benefit,passage_retrieval_en,31,0,102,-0.4425253135749172,96,-42.48243010319205
v,relative_candidate_benefit,passage_retrieval_en,30,5,103,-0.4588545873735003,96,-44.05004038785603
v,relative_candidate_benefit,passage_retrieval_en,16,0,104,-0.4753384778414322,96,-45.63249387277749
v,relative_candidate_benefit,passage_retrieval_en,20,3,105,-0.47740297474486887,96,-45.83068557550741
v,relative_candidate_benefit,passage_retrieval_en,11,6,106,-0.49092021752866577,96,-47.128340882751914
v,relative_candidate_benefit,passage_retrieval_en,17,1,107,-0.5079427279292695,96,-48.76250188120988
v,relative_candidate_benefit,passage_retrieval_en,7,6,108,-0.5163734022956807,96,-49.57184662038535
v,relative_candidate_benefit,passage_retrieval_en,21,3,109,-0.5282438986037699,96,-50.711414265961906
v,relative_candidate_benefit,passage_retrieval_en,9,6,110,-0.5324047694521362,96,-51.11085786740508
v,relative_candidate_benefit,passage_retrieval_en,21,6,111,-0.5445978283617097,96,-52.28139152272413
v,relative_candidate_benefit,passage_retrieval_en,15,3,112,-0.5496607799523073,96,-52.76743487542151
v,relative_candidate_benefit,passage_retrieval_en,29,2,113,-0.5722705495882923,96,-54.93797276047606
v,relative_candidate_benefit,passage_retrieval_en,16,1,114,-0.5788708493962189,96,-55.571601542037016
v,relative_candidate_benefit,passage_retrieval_en,3,7,115,-0.5896689169314264,96,-56.60821602541694
v,relative_candidate_benefit,passage_retrieval_en,4,5,116,-0.5924965953711179,96,-56.879673155627316
v,relative_candidate_benefit,passage_retrieval_en,7,7,117,-0.617087118895517,96,-59.24036341396963
v,relative_candidate_benefit,passage_retrieval_en,7,4,118,-0.6258681282802966,96,-60.083340314908476
v,relative_candidate_benefit,passage_retrieval_en,12,7,119,-0.6273742029837425,96,-60.22792348643928
v,relative_candidate_benefit,passage_retrieval_en,8,0,120,-0.6681031917462734,96,-64.13790640764225
v,relative_candidate_benefit,passage_retrieval_en,16,6,121,-0.6735496222953182,96,-64.66076374035055
v,relative_candidate_benefit,passage_retrieval_en,22,2,122,-0.685821590963673,96,-65.83887273251261
v,relative_candidate_benefit,passage_retrieval_en,26,0,123,-0.701924202672456,96,-67.38472345655578
v,relative_candidate_benefit,passage_retrieval_en,21,0,124,-0.7084250206946736,96,-68.00880198668867
v,relative_candidate_benefit,passage_retrieval_en,4,2,125,-0.7122328777118329,96,-68.37435626033596
v,relative_candidate_benefit,passage_retrieval_en,7,3,126,-0.7372280519097414,96,-70.77389298333517
v,relative_candidate_benefit,passage_retrieval_en,22,3,127,-0.740763696810269,96,-71.11331489378583
v,relative_candidate_benefit,passage_retrieval_en,11,2,128,-0.7459580895249359,96,-71.61197659439385
v,relative_candidate_benefit,passage_retrieval_en,24,7,129,-0.7538834651394342,96,-72.37281265338568
v,relative_candidate_benefit,passage_retrieval_en,18,3,130,-0.7594673662403899,96,-72.90886715907743
v,relative_candidate_benefit,passage_retrieval_en,18,2,131,-0.8190453101680591,96,-78.62834977613367
v,relative_candidate_benefit,passage_retrieval_en,9,1,132,-0.8207108793873891,96,-78.78824442118935
v,relative_candidate_benefit,passage_retrieval_en,18,1,133,-0.823859970240662,96,-79.09055714310355
v,relative_candidate_benefit,passage_retrieval_en,20,6,134,-0.84827969054522,96,-81.43485029234112
v,relative_candidate_benefit,passage_retrieval_en,21,1,135,-0.8497537855412061,96,-81.57636341195578
v,relative_candidate_benefit,passage_retrieval_en,11,1,136,-0.8573632981344281,96,-82.3068766209051
v,relative_candidate_benefit,passage_retrieval_en,30,2,137,-0.862397811160903,96,-82.79018987144669
v,relative_candidate_benefit,passage_retrieval_en,26,4,138,-0.8789423594631657,96,-84.3784665084639
v,relative_candidate_benefit,passage_retrieval_en,11,7,139,-0.8834531270735894,96,-84.81150019906458
v,relative_candidate_benefit,passage_retrieval_en,17,5,140,-0.8954521135944281,96,-85.9634029050651
v,relative_candidate_benefit,passage_retrieval_en,31,2,141,-0.9034518353209015,96,-86.73137619080654
v,relative_candidate_benefit,passage_retrieval_en,3,2,142,-0.9168706766878909,96,-88.01958496203753
v,relative_candidate_benefit,passage_retrieval_en,6,7,143,-0.9409002780128124,96,-90.32642668922999
v,relative_candidate_benefit,passage_retrieval_en,18,0,144,-0.947811202778888,96,-90.98987546677324
v,relative_candidate_benefit,passage_retrieval_en,24,3,145,-0.9502762185057234,96,-91.22651697654945
v,relative_candidate_benefit,passage_retrieval_en,6,1,146,-0.9777746552699128,96,-93.86636690591163
v,relative_candidate_benefit,passage_retrieval_en,7,2,147,-0.9957770296363586,96,-95.59459484509043
v,relative_candidate_benefit,passage_retrieval_en,18,7,148,-0.9978331961890299,96,-95.79198683414687
v,relative_candidate_benefit,passage_retrieval_en,27,5,149,-0.9981588548090387,96,-95.82325006166771
v,relative_candidate_benefit,passage_retrieval_en,10,2,150,-1.0393857503629491,96,-99.78103203484312
v,relative_candidate_benefit,passage_retrieval_en,19,7,151,-1.0523231199310796,96,-101.02301951338364
v,relative_candidate_benefit,passage_retrieval_en,19,1,152,-1.1135680795771168,96,-106.90253563940321
v,relative_candidate_benefit,passage_retrieval_en,14,2,153,-1.124101870571705,96,-107.91377957488368
v,relative_candidate_benefit,passage_retrieval_en,24,0,154,-1.1375588663216456,96,-109.20565116687798
v,relative_candidate_benefit,passage_retrieval_en,4,4,155,-1.172189704358855,96,-112.53021161845007
v,relative_candidate_benefit,passage_retrieval_en,13,1,156,-1.1759798762018148,96,-112.89406811537422
v,relative_candidate_benefit,passage_retrieval_en,12,5,157,-1.1888564642727568,96,-114.13022057018465
v,relative_candidate_benefit,passage_retrieval_en,28,6,158,-1.2402509680902558,96,-119.06409293666457
v,relative_candidate_benefit,passage_retrieval_en,19,2,159,-1.2515536096392477,96,-120.14914652536778
v,relative_candidate_benefit,passage_retrieval_en,22,6,160,-1.2626451400213543,96,-121.21393344205
v,relative_candidate_benefit,passage_retrieval_en,5,6,161,-1.2704033048070433,96,-121.95871726147615
v,relative_candidate_benefit,passage_retrieval_en,25,4,162,-1.2887833547189402,96,-123.72320205301826
v,relative_candidate_benefit,passage_retrieval_en,31,4,163,-1.3322254804285774,96,-127.89364612114343
v,relative_candidate_benefit,passage_retrieval_en,26,6,164,-1.359556888734323,96,-130.517461318495
v,relative_candidate_benefit,passage_retrieval_en,26,7,165,-1.4382444540777986,96,-138.07146759146866
v,relative_candidate_benefit,passage_retrieval_en,10,0,166,-1.450723920264957,96,-139.26949634543587
v,relative_candidate_benefit,passage_retrieval_en,3,0,167,-1.4528600887920273,96,-139.47456852403462
v,relative_candidate_benefit,passage_retrieval_en,17,3,168,-1.4819804495221989,96,-142.27012315413108
v,relative_candidate_benefit,passage_retrieval_en,10,6,169,-1.497711345592542,96,-143.78028917688403
v,relative_candidate_benefit,passage_retrieval_en,16,4,170,-1.5971249165625914,96,-153.32399199000878
v,relative_candidate_benefit,passage_retrieval_en,19,6,171,-1.6552435429842698,96,-158.9033801264899
v,relative_candidate_benefit,passage_retrieval_en,6,3,172,-1.7108654940463135,96,-164.2430874284461
v,relative_candidate_benefit,passage_retrieval_en,27,6,173,-1.7362364631165068,96,-166.67870045918465
v,relative_candidate_benefit,passage_retrieval_en,22,7,174,-1.7625221600143863,96,-169.2021273613811
v,relative_candidate_benefit,passage_retrieval_en,27,7,175,-1.7959990537447972,96,-172.41590915950053
v,relative_candidate_benefit,passage_retrieval_en,3,5,176,-1.7978657482327307,96,-172.59511183034215
v,relative_candidate_benefit,passage_retrieval_en,6,0,177,-1.8144752631596752,96,-174.18962526332882
v,relative_candidate_benefit,passage_retrieval_en,24,2,178,-1.839225290794274,96,-176.56562791625032
v,relative_candidate_benefit,passage_retrieval_en,19,4,179,-1.8430915446191463,96,-176.93678828343803
v,relative_candidate_benefit,passage_retrieval_en,5,5,180,-1.8675067502874334,96,-179.2806480275936
v,relative_candidate_benefit,passage_retrieval_en,15,7,181,-1.897872059846197,96,-182.1957177452349
v,relative_candidate_benefit,passage_retrieval_en,27,2,182,-1.9321550396957718,96,-185.4868838107941
v,relative_candidate_benefit,passage_retrieval_en,20,2,183,-1.9442677425832284,96,-186.64970328798992
v,relative_candidate_benefit,passage_retrieval_en,18,5,184,-1.9707618371653126,96,-189.19313636787
v,relative_candidate_benefit,passage_retrieval_en,20,1,185,-1.9769716919382911,96,-189.78928242607594
v,relative_candidate_benefit,passage_retrieval_en,10,7,186,-1.9831002895814287,96,-190.37762779981716
v,relative_candidate_benefit,passage_retrieval_en,2,2,187,-2.004329833878613,96,-192.41566405234684
v,relative_candidate_benefit,passage_retrieval_en,25,7,188,-2.0075286870556615,96,-192.72275395734349
v,relative_candidate_benefit,passage_retrieval_en,31,1,189,-2.0361378106185,96,-195.46922981937598
v,relative_candidate_benefit,passage_retrieval_en,10,3,190,-2.081833927002981,96,-199.85605699228617
v,relative_candidate_benefit,passage_retrieval_en,21,5,191,-2.1063023083637047,96,-202.20502160291565
v,relative_candidate_benefit,passage_retrieval_en,29,0,192,-2.138940018279443,96,-205.33824175482656
v,relative_candidate_benefit,passage_retrieval_en,21,2,193,-2.2196283742232192,96,-213.08432392542903
v,relative_candidate_benefit,passage_retrieval_en,17,4,194,-2.276778497327554,96,-218.5707357434452
v,relative_candidate_benefit,passage_retrieval_en,23,7,195,-2.3735934082465184,96,-227.86496719166578
v,relative_candidate_benefit,passage_retrieval_en,26,1,196,-2.404441499945079,96,-230.82638399472756
v,relative_candidate_benefit,passage_retrieval_en,4,1,197,-2.4147043413960687,96,-231.8116167740226
v,relative_candidate_benefit,passage_retrieval_en,4,6,198,-2.423809091807778,96,-232.68567281354672
v,relative_candidate_benefit,passage_retrieval_en,24,4,199,-2.501499995462689,96,-240.14399956441815
v,relative_candidate_benefit,passage_retrieval_en,23,1,200,-2.531329298358108,96,-243.00761264237835
v,relative_candidate_benefit,passage_retrieval_en,20,5,201,-2.542650886873806,96,-244.09448513988536
v,relative_candidate_benefit,passage_retrieval_en,19,5,202,-2.6013046890537264,96,-249.72525014915772
v,relative_candidate_benefit,passage_retrieval_en,29,1,203,-2.608339015776848,96,-250.40054551457737
v,relative_candidate_benefit,passage_retrieval_en,21,4,204,-2.6862376212505796,96,-257.87881164005563
v,relative_candidate_benefit,passage_retrieval_en,28,4,205,-2.7205391596071986,96,-261.17175932229105
v,relative_candidate_benefit,passage_retrieval_en,19,3,206,-2.759334097104029,96,-264.8960733219868
v,relative_candidate_benefit,passage_retrieval_en,23,5,207,-2.82191749526601,96,-270.90407954553694
v,relative_candidate_benefit,passage_retrieval_en,2,0,208,-2.8337021350498866,96,-272.0354049647891
v,relative_candidate_benefit,passage_retrieval_en,5,0,209,-2.8608262715766326,96,-274.63932207135673
v,relative_candidate_benefit,passage_retrieval_en,22,5,210,-2.9522237516637078,96,-283.41348015971596
v,relative_candidate_benefit,passage_retrieval_en,25,0,211,-2.964444473570678,96,-284.5866694627851
v,relative_candidate_benefit,passage_retrieval_en,4,3,212,-2.9904194310910768,96,-287.08026538474337
v,relative_candidate_benefit,passage_retrieval_en,22,0,213,-3.019639303473493,96,-289.88537313345535
v,relative_candidate_benefit,passage_retrieval_en,24,5,214,-3.0540066575931863,96,-293.1846391289459
v,relative_candidate_benefit,passage_retrieval_en,15,0,215,-3.1187340053823536,96,-299.3984645167059
v,relative_candidate_benefit,passage_retrieval_en,27,3,216,-3.1222332028604427,96,-299.7343874746025
v,relative_candidate_benefit,passage_retrieval_en,25,2,217,-3.1831215315498143,96,-305.5796670287822
v,relative_candidate_benefit,passage_retrieval_en,23,2,218,-3.2683630153683727,96,-313.7628494753638
v,relative_candidate_benefit,passage_retrieval_en,6,6,219,-3.46146307374824,96,-332.30045507983107
v,relative_candidate_benefit,passage_retrieval_en,29,4,220,-3.547475342386161,96,-340.5576328690715
v,relative_candidate_benefit,passage_retrieval_en,24,6,221,-3.5958439611091766,96,-345.20102026648095
v,relative_candidate_benefit,passage_retrieval_en,23,4,222,-3.640112048392188,96,-349.45075664565
v,relative_candidate_benefit,passage_retrieval_en,31,5,223,-3.662670670097462,96,-351.6163843293563
v,relative_candidate_benefit,passage_retrieval_en,23,6,224,-3.7217478065124325,96,-357.2877894251935
v,relative_candidate_benefit,passage_retrieval_en,30,3,225,-3.7614460126650684,96,-361.09881721584657
v,relative_candidate_benefit,passage_retrieval_en,25,1,226,-3.9110942747810076,96,-375.46505037897674
v,relative_candidate_benefit,passage_retrieval_en,27,0,227,-3.9224649680474037,96,-376.55663693255076
v,relative_candidate_benefit,passage_retrieval_en,20,0,228,-4.052739313127766,96,-389.06297406026556
v,relative_candidate_benefit,passage_retrieval_en,28,3,229,-4.0719490454067,96,-390.9071083590432
v,relative_candidate_benefit,passage_retrieval_en,28,1,230,-4.235432535125677,96,-406.601523372065
v,relative_candidate_benefit,passage_retrieval_en,21,7,231,-4.264226917997738,96,-409.36578412778283
